seed,run_id,mobility,status,rejection_reason,rejected_at_s,probe_captured,avg_neighbor_count,std_neighbor_count,min_neighbor_count,max_neighbor_count,avg_two_hop_count,std_two_hop_count,avg_routing_table_size,std_routing_table_size,fully_converged_nodes,node1_is_neighbor_of_node0,avg_min_euclidean_dist
2042,2042,0,rejected,assert_connectivity,60.000000,1,6.120000,2.574024,0.000000,12.000000,7.200000,4.472136,41.520000,11.803796,0,0,65.564299
2026,2026,0,accepted,none,0.000000,1,6.880000,2.542754,2.000000,12.000000,8.520000,3.732238,49.000000,0.000000,50,0,60.786986
2030,2030,0,accepted,none,0.000000,1,6.280000,2.349809,1.000000,10.000000,8.120000,3.296301,49.000000,0.000000,50,0,67.629525
2044,2044,0,rejected,assert_connectivity,60.000000,1,5.320000,2.101809,1.000000,9.000000,5.320000,2.745469,45.160000,9.014122,0,1,57.550240
2045,2045,0,rejected,assert_connectivity,60.000000,1,5.520000,2.193080,1.000000,11.000000,5.640000,2.978322,33.000000,12.000000,0,0,65.564592
2029,2029,0,accepted,none,0.000000,1,7.480000,3.125636,1.000000,13.000000,10.560000,4.552626,49.000000,0.000000,50,0,59.867536
2035,2035,0,accepted,none,0.000000,1,6.200000,2.835489,1.000000,12.000000,7.560000,4.181674,49.000000,0.000000,50,0,69.257027
2036,2036,0,accepted,none,0.000000,1,6.280000,2.785965,1.000000,13.000000,8.160000,3.743581,49.000000,0.000000,50,0,62.076447
2048,2048,0,rejected,assert_connectivity,60.000000,1,6.400000,3.059412,0.000000,12.000000,8.080000,4.723727,47.040000,6.720000,0,0,64.560765
2049,2049,0,rejected,too_close,60.000000,1,6.520000,2.385288,2.000000,11.000000,7.840000,3.854141,49.000000,0.000000,50,1,60.049329
2050,2050,0,rejected,assert_connectivity,60.000000,1,6.720000,3.231346,1.000000,13.000000,10.360000,4.946757,45.160000,9.014122,0,0,61.472418
2041,2041,0,accepted,none,0.000000,1,6.000000,2.842534,1.000000,13.000000,7.520000,3.293873,49.000000,0.000000,50,0,62.018560
2053,2053,0,rejected,assert_connectivity,60.000000,1,5.520000,2.032142,0.000000,9.000000,6.720000,3.168848,47.040000,6.720000,0,0,68.013596
2055,2055,0,rejected,assert_connectivity,60.000000,1,5.000000,1.754993,0.000000,8.000000,6.760000,2.915888,47.040000,6.720000,0,0,71.790966
2056,2056,0,rejected,assert_connectivity,60.000000,1,5.920000,2.855451,0.000000,12.000000,5.360000,2.776761,25.920000,8.717431,0,0,68.361473
2043,2043,0,accepted,none,0.000000,1,6.920000,2.992257,1.000000,13.000000,8.320000,5.266650,49.000000,0.000000,50,0,69.096022
2057,2057,0,rejected,assert_connectivity,60.000000,1,5.640000,2.347424,0.000000,9.000000,5.720000,3.098645,47.040000,6.720000,0,0,63.665910
2059,2059,0,rejected,assert_connectivity,60.000000,1,6.040000,2.806849,0.000000,12.000000,5.320000,3.349269,47.040000,6.720000,0,0,67.452794
2047,2047,0,accepted,none,0.000000,1,6.200000,2.497999,1.000000,11.000000,7.680000,3.733310,49.000000,0.000000,50,0,64.737329
2052,2052,0,accepted,none,0.000000,1,5.400000,1.886796,2.000000,11.000000,6.280000,2.498319,49.000000,0.000000,50,0,63.512871
2051,2051,0,accepted,none,0.000000,1,5.680000,2.626328,1.000000,13.000000,7.360000,3.565165,49.000000,0.000000,50,0,65.589804
2060,2060,0,rejected,assert_connectivity,60.000000,1,6.320000,2.976172,0.000000,12.000000,6.040000,3.521136,33.440000,14.028770,0,0,59.262883
2061,2061,0,rejected,assert_connectivity,60.000000,1,6.720000,3.162531,0.000000,14.000000,9.480000,4.419231,47.040000,6.720000,0,0,62.392154
2062,2062,0,rejected,assert_connectivity,60.000000,1,6.680000,4.100927,1.000000,17.000000,8.440000,4.783973,45.160000,9.014122,0,1,66.604997
2063,2063,0,rejected,assert_connectivity,60.000000,1,6.000000,2.097618,1.000000,10.000000,5.800000,2.771281,40.000000,12.000000,0,0,50.045524
2046,2046,0,accepted,none,0.000000,1,7.720000,3.934666,2.000000,16.000000,9.840000,4.491592,49.000000,0.000000,50,0,68.131982
2066,2066,0,rejected,assert_connectivity,60.000000,1,7.640000,4.546471,0.000000,16.000000,10.720000,5.889109,39.840000,12.485768,0,0,73.958530
2067,2067,0,rejected,assert_connectivity,60.000000,1,6.320000,2.469332,0.000000,12.000000,8.600000,3.046309,47.040000,6.720000,0,0,70.002499
2068,2068,0,rejected,assert_connectivity,60.000000,1,6.360000,2.598153,0.000000,13.000000,6.880000,3.881443,47.040000,6.720000,0,0,68.094774
2054,2054,0,accepted,none,0.000000,1,6.400000,2.584570,2.000000,11.000000,8.640000,4.506706,49.000000,0.000000,50,0,55.358407
2070,2070,0,rejected,assert_connectivity,60.000000,1,5.640000,2.197817,1.000000,10.000000,6.000000,3.752333,45.160000,9.014122,0,0,62.741339
2072,2072,0,rejected,assert_connectivity,60.000000,1,5.720000,2.530138,1.000000,11.000000,7.280000,4.020149,33.000000,12.000000,0,1,64.745116
2071,2071,0,rejected,too_close,60.000000,1,6.080000,3.064898,1.000000,12.000000,9.480000,4.784308,49.000000,0.000000,50,0,68.341128
2058,2058,0,accepted,none,0.000000,1,5.520000,2.273675,1.000000,11.000000,6.440000,3.007723,49.000000,0.000000,50,0,58.271770
2074,2074,0,rejected,assert_connectivity,60.000000,1,5.440000,2.367784,0.000000,12.000000,6.040000,3.515452,47.040000,6.720000,0,0,65.675095
2076,2076,0,rejected,assert_connectivity,60.000000,1,6.560000,3.040789,0.000000,12.000000,6.120000,3.210234,24.040000,8.192582,0,0,70.322084
2075,2075,0,rejected,assert_connectivity,60.000000,1,6.920000,2.945098,0.000000,12.000000,8.840000,4.006794,47.040000,6.720000,0,0,67.048954
2077,2077,0,rejected,too_close,60.000000,1,6.520000,3.401411,1.000000,13.000000,6.600000,3.577709,49.000000,0.000000,50,1,60.531544
2078,2078,0,rejected,assert_connectivity,60.000000,1,7.080000,3.697783,0.000000,13.000000,9.960000,5.003839,47.040000,6.720000,0,1,67.080953
2065,2065,0,accepted,none,0.000000,1,5.160000,1.759091,1.000000,9.000000,6.120000,2.761449,49.000000,0.000000,50,0,66.387897
2081,2081,0,rejected,too_close,60.000000,1,5.840000,2.292248,1.000000,11.000000,8.240000,3.355950,49.000000,0.000000,50,1,73.961238
2064,2064,0,accepted,none,0.000000,1,6.840000,3.094253,1.000000,12.000000,7.040000,3.458092,49.000000,0.000000,50,0,67.379463
2069,2069,0,accepted,none,0.000000,1,5.160000,2.436062,1.000000,10.000000,5.960000,2.966210,49.000000,0.000000,50,0,67.317669
2082,2082,0,rejected,assert_connectivity,60.000000,1,6.400000,3.124100,1.000000,12.000000,6.920000,3.908145,43.360000,10.449421,0,1,60.928822
2083,2083,0,rejected,assert_connectivity,60.000000,1,5.680000,2.203996,0.000000,10.000000,7.440000,3.232089,47.040000,6.720000,0,0,69.266537
2084,2084,0,rejected,too_close,60.000000,1,6.200000,2.424871,1.000000,10.000000,7.600000,3.872983,49.000000,0.000000,50,0,63.782970
2088,2088,0,rejected,too_close,60.000000,1,6.720000,2.341282,1.000000,11.000000,10.040000,4.093702,49.000000,0.000000,50,0,62.417601
2073,2073,0,accepted,none,0.000000,1,5.720000,2.441639,2.000000,11.000000,5.920000,2.931484,49.000000,0.000000,50,0,67.428764
2090,2090,0,rejected,too_close,60.000000,1,5.640000,2.151836,1.000000,9.000000,7.520000,3.281707,49.000000,0.000000,50,1,69.430484
2079,2079,0,accepted,none,0.000000,1,5.920000,2.243569,3.000000,11.000000,6.480000,3.683694,49.000000,0.000000,50,0,57.217225
2091,2091,0,rejected,too_close,60.000000,1,5.800000,1.989975,1.000000,9.000000,7.280000,3.124356,49.000000,0.000000,50,1,69.372557
2093,2093,0,rejected,assert_connectivity,60.000000,1,5.760000,2.035289,2.000000,10.000000,6.360000,3.380887,35.560000,12.464606,0,1,61.674801
2080,2080,0,accepted,none,0.000000,1,5.960000,2.162961,1.000000,11.000000,8.400000,4.209513,49.000000,0.000000,50,0,65.596994
2095,2095,0,rejected,assert_connectivity,60.000000,1,6.600000,2.727636,0.000000,13.000000,6.880000,3.089595,47.040000,6.720000,0,1,66.873996
2086,2086,0,accepted,none,0.000000,1,5.520000,2.451449,1.000000,10.000000,7.520000,4.124270,49.000000,0.000000,50,0,73.867637
2085,2085,0,accepted,none,0.000000,1,6.200000,3.200000,1.000000,13.000000,7.800000,4.209513,49.000000,0.000000,50,0,58.974464
2089,2089,0,accepted,none,0.000000,1,5.560000,1.991582,1.000000,9.000000,7.320000,2.587972,49.000000,0.000000,50,0,69.157639
2087,2087,0,accepted,none,0.000000,1,7.120000,3.386089,2.000000,13.000000,10.600000,4.673329,49.000000,0.000000,50,0,61.857503
2099,2099,0,rejected,too_close,60.000000,1,6.320000,2.845628,2.000000,12.000000,8.000000,4.368066,49.000000,0.000000,50,0,62.332120
2100,2100,0,rejected,assert_connectivity,60.000000,1,6.440000,2.920000,2.000000,13.000000,7.680000,4.244714,35.560000,12.464606,0,0,62.374846
2102,2102,0,rejected,assert_connectivity,60.000000,1,5.520000,2.851245,1.000000,12.000000,5.880000,4.411984,27.920000,13.697941,0,0,64.242853
2092,2092,0,accepted,none,0.000000,1,6.520000,3.047885,1.000000,12.000000,7.960000,3.752119,49.000000,0.000000,50,0,67.965928
2094,2094,0,accepted,none,0.000000,1,5.400000,1.697056,2.000000,9.000000,7.000000,3.124100,49.000000,0.000000,50,0,67.781955
2103,2103,0,rejected,assert_connectivity,60.000000,1,5.800000,3.124100,1.000000,12.000000,6.520000,3.573458,26.560000,7.579340,0,0,68.379619
2104,2104,0,rejected,assert_connectivity,60.000000,1,5.800000,2.400000,0.000000,11.000000,6.320000,3.501086,47.040000,6.720000,0,0,58.837307
2105,2105,0,rejected,assert_connectivity,60.000000,1,7.120000,3.350463,0.000000,14.000000,10.920000,5.027286,47.040000,6.720000,0,0,63.366230
2107,2107,0,rejected,assert_connectivity,60.000000,1,5.120000,2.259557,0.000000,9.000000,5.720000,4.113587,39.720000,12.843738,0,0,69.000274
2106,2106,0,rejected,assert_connectivity,60.000000,1,7.120000,3.490788,0.000000,14.000000,9.280000,4.409263,47.040000,6.720000,0,0,63.713498
2110,2110,0,rejected,too_close,60.000000,1,6.360000,2.389644,1.000000,12.000000,7.240000,4.315368,49.000000,0.000000,50,0,64.901293
2097,2097,0,accepted,none,0.000000,1,6.160000,2.129413,2.000000,10.000000,7.520000,3.595775,49.000000,0.000000,50,0,63.235964
2096,2096,0,accepted,none,0.000000,1,6.640000,3.083894,1.000000,12.000000,8.240000,3.977738,49.000000,0.000000,50,0,76.369572
2111,2111,0,rejected,assert_connectivity,60.000000,1,6.080000,2.252465,0.000000,11.000000,7.360000,3.664751,47.040000,6.720000,0,1,64.917924
2098,2098,0,accepted,none,0.000000,1,5.800000,2.600000,1.000000,11.000000,7.560000,3.816595,49.000000,0.000000,50,0,69.715982
2113,2113,0,rejected,assert_connectivity,60.000000,1,7.000000,3.417601,0.000000,14.000000,10.000000,4.418144,47.040000,6.720000,0,0,71.685043
2114,2114,0,rejected,assert_connectivity,60.000000,1,6.520000,3.182703,1.000000,12.000000,7.520000,4.446302,41.640000,11.394314,0,0,57.704362
2115,2115,0,rejected,assert_connectivity,60.000000,1,6.000000,2.465766,0.000000,10.000000,8.000000,3.872983,47.040000,6.720000,0,1,68.647434
2101,2101,0,accepted,none,0.000000,1,6.120000,2.534877,1.000000,11.000000,6.960000,3.475399,49.000000,0.000000,50,0,65.225117
2118,2118,0,rejected,assert_connectivity,60.000000,1,6.680000,2.649075,2.000000,12.000000,6.160000,4.036632,41.640000,11.394314,0,0,58.310909
2119,2119,0,rejected,assert_connectivity,60.000000,1,6.440000,3.611980,0.000000,13.000000,9.040000,4.927312,41.520000,11.803796,0,0,77.022822
2120,2120,0,rejected,assert_connectivity,60.000000,1,6.800000,3.682391,1.000000,14.000000,9.160000,5.166662,45.160000,9.014122,0,0,65.706710
2122,2122,0,rejected,assert_connectivity,60.000000,1,5.240000,2.354230,0.000000,10.000000,6.240000,4.091748,30.480000,14.177785,0,0,68.387971
2121,2121,0,rejected,too_close,60.000000,1,7.720000,4.200190,1.000000,16.000000,9.080000,4.189702,49.000000,0.000000,50,0,67.648334
2108,2108,0,accepted,none,0.000000,1,5.680000,1.984339,1.000000,9.000000,6.680000,2.887490,49.000000,0.000000,50,0,71.115250
2109,2109,0,accepted,none,0.000000,1,5.960000,1.959184,3.000000,10.000000,8.320000,4.187792,49.000000,0.000000,50,0,66.475734
2125,2125,0,rejected,assert_connectivity,60.000000,1,6.320000,2.469332,1.000000,12.000000,7.200000,3.340659,45.160000,9.014122,0,1,65.044143
2112,2112,0,accepted,none,0.000000,1,5.800000,1.822087,1.000000,10.000000,7.360000,3.756381,49.000000,0.000000,50,0,70.819890
2117,2117,0,accepted,none,0.000000,1,5.640000,2.206898,1.000000,10.000000,6.080000,2.415285,49.000000,0.000000,50,0,54.650219
2116,2116,0,accepted,none,0.000000,1,6.080000,2.876387,1.000000,13.000000,8.600000,4.214262,49.000000,0.000000,50,0,63.260584
2130,2130,0,rejected,assert_connectivity,60.000000,1,7.600000,2.638181,0.000000,13.000000,9.440000,4.866868,47.040000,6.720000,0,1,60.002946
2124,2124,0,accepted,none,0.000000,1,5.200000,1.788854,1.000000,9.000000,6.320000,2.248911,49.000000,0.000000,50,0,62.968995
2123,2123,0,accepted,none,0.000000,1,5.920000,2.652094,1.000000,11.000000,6.480000,3.213970,49.000000,0.000000,50,0,63.176287
2132,2132,0,rejected,assert_connectivity,60.000000,1,5.480000,1.962040,1.000000,9.000000,6.680000,3.208987,45.160000,9.014122,0,0,64.370243
2133,2133,0,rejected,assert_connectivity,60.000000,1,5.680000,2.461219,1.000000,11.000000,4.360000,3.198500,24.880000,10.216927,0,0,63.589511
2128,2128,0,accepted,none,0.000000,1,5.560000,1.899052,2.000000,10.000000,6.120000,2.881944,49.000000,0.000000,50,0,68.610831
2127,2127,0,accepted,none,0.000000,1,5.760000,2.345720,1.000000,12.000000,8.360000,4.279065,49.000000,0.000000,50,0,75.637883
2126,2126,0,accepted,none,0.000000,1,6.760000,3.765953,1.000000,15.000000,9.120000,4.602782,49.000000,0.000000,50,0,71.070829
2135,2135,0,rejected,assert_connectivity,60.000000,1,4.920000,1.659397,1.000000,9.000000,6.040000,3.059150,40.000000,12.000000,0,0,60.675402
2137,2137,0,rejected,assert_connectivity,60.000000,1,5.840000,2.175868,2.000000,10.000000,4.560000,2.779640,34.240000,12.293999,0,0,52.620234
2138,2138,0,rejected,assert_connectivity,60.000000,1,6.760000,3.234563,0.000000,12.000000,6.400000,3.046309,45.120000,9.210081,0,1,66.494825
2129,2129,0,accepted,none,0.000000,1,6.120000,2.930119,2.000000,14.000000,6.600000,3.633180,49.000000,0.000000,50,0,57.811984
2142,2142,0,rejected,assert_connectivity,60.000000,1,6.960000,2.856291,0.000000,12.000000,7.600000,4.247352,47.040000,6.720000,0,0,65.973218
2131,2131,0,accepted,none,0.000000,1,5.120000,1.595494,1.000000,8.000000,4.960000,2.668033,49.000000,0.000000,50,0,67.349080
2144,2144,0,rejected,too_close,60.000000,1,6.080000,2.305125,1.000000,12.000000,8.000000,4.127953,49.000000,0.000000,50,1,69.913952
2145,2145,0,rejected,assert_connectivity,60.000000,1,5.800000,2.306513,2.000000,12.000000,7.640000,4.131634,43.360000,10.449421,0,0,61.723365
2134,2134,0,accepted,none,0.000000,1,6.280000,2.391987,1.000000,12.000000,7.600000,3.394113,49.000000,0.000000,50,0,64.897842
2146,2146,0,rejected,assert_connectivity,60.000000,1,5.480000,2.109407,0.000000,11.000000,7.280000,4.171523,29.280000,11.435104,0,0,66.621051
2147,2147,0,rejected,assert_connectivity,60.000000,1,5.600000,2.366432,1.000000,10.000000,4.560000,2.417933,33.000000,12.000000,0,0,57.832665
2136,2136,0,accepted,none,0.000000,1,5.800000,1.800000,1.000000,9.000000,7.600000,3.440930,49.000000,0.000000,50,0,71.637607
2148,2148,0,rejected,too_close,60.000000,1,6.400000,2.200000,2.000000,11.000000,7.000000,4.436215,49.000000,0.000000,50,1,62.004579
2139,2139,0,accepted,none,0.000000,1,5.080000,1.671407,1.000000,8.000000,6.160000,3.087782,49.000000,0.000000,50,0,59.601630
2140,2140,0,accepted,none,0.000000,1,6.280000,2.425201,2.000000,12.000000,6.120000,3.479310,49.000000,0.000000,50,0,60.351768
2150,2150,0,rejected,too_close,60.000000,1,5.280000,2.126405,1.000000,10.000000,6.840000,3.529079,49.000000,0.000000,50,1,62.569668
2151,2151,0,rejected,assert_connectivity,60.000000,1,6.040000,3.111013,1.000000,14.000000,6.280000,4.108722,30.880000,13.447141,0,0,69.641775
2152,2152,0,rejected,assert_connectivity,60.000000,1,5.560000,2.183209,0.000000,10.000000,5.280000,2.771570,36.720000,13.102733,0,1,67.452714
2153,2153,0,rejected,assert_connectivity,60.000000,1,5.920000,2.398666,1.000000,12.000000,6.720000,3.475860,38.440000,12.348538,0,0,62.557823
2155,2155,0,rejected,assert_connectivity,60.000000,1,6.240000,3.265333,0.000000,15.000000,8.200000,4.449719,45.120000,9.210081,0,1,61.493862
2141,2141,0,accepted,none,0.000000,1,6.160000,2.928208,1.000000,12.000000,9.360000,4.506706,49.000000,0.000000,50,0,64.797686
2156,2156,0,rejected,assert_connectivity,60.000000,1,6.240000,2.976978,0.000000,12.000000,8.960000,4.372459,47.040000,6.720000,0,0,70.834526
2159,2159,0,rejected,assert_connectivity,60.000000,1,6.160000,2.257078,0.000000,10.000000,6.640000,3.514314,32.640000,12.765203,0,0,66.820878
2158,2158,0,rejected,assert_connectivity,60.000000,1,5.800000,2.408319,0.000000,11.000000,7.840000,3.035523,47.040000,6.720000,0,0,76.822755
2160,2160,0,rejected,assert_connectivity,60.000000,1,5.960000,2.172188,0.000000,10.000000,6.920000,3.514769,47.040000,6.720000,0,0,70.467834
2143,2143,0,accepted,none,0.000000,1,6.360000,1.915829,1.000000,10.000000,9.200000,3.400000,49.000000,0.000000,50,0,64.828066
2149,2149,0,accepted,none,0.000000,1,5.360000,1.946895,1.000000,9.000000,6.480000,2.981543,49.000000,0.000000,50,0,60.655600
2154,2154,0,accepted,none,0.000000,1,6.200000,3.117691,1.000000,12.000000,6.840000,3.880000,49.000000,0.000000,50,0,66.807511
2157,2157,0,accepted,none,0.000000,1,6.880000,2.754197,2.000000,13.000000,8.600000,3.231099,49.000000,0.000000,50,0,62.287491
2161,2161,0,accepted,none,0.000000,1,4.720000,1.400571,1.000000,8.000000,4.640000,2.133167,49.000000,0.000000,50,0,64.805904
2166,2166,0,rejected,assert_connectivity,60.000000,1,6.800000,3.549648,1.000000,14.000000,9.040000,5.280000,41.640000,11.394314,0,0,64.197094
2162,2162,0,accepted,none,0.000000,1,6.120000,1.955914,1.000000,11.000000,7.760000,4.032667,49.000000,0.000000,50,0,59.229664
2167,2167,0,rejected,assert_connectivity,60.000000,1,6.080000,2.972137,0.000000,12.000000,7.440000,4.936233,47.040000,6.720000,0,1,60.719041
2169,2169,0,rejected,assert_connectivity,60.000000,1,6.800000,3.286335,1.000000,13.000000,8.760000,5.316239,40.000000,12.000000,0,1,68.423700
2163,2163,0,accepted,none,0.000000,1,5.480000,1.920833,2.000000,9.000000,6.880000,3.519318,49.000000,0.000000,50,0,68.842157
2170,2170,0,rejected,assert_connectivity,60.000000,1,7.560000,3.623037,1.000000,16.000000,9.840000,4.945139,41.480000,11.936901,0,0,61.544856
2171,2171,0,rejected,assert_connectivity,60.000000,1,6.120000,3.076622,1.000000,15.000000,6.320000,3.786502,33.000000,12.000000,0,0,62.279042
2164,2164,0,accepted,none,0.000000,1,5.880000,2.550608,2.000000,11.000000,5.880000,2.620229,49.000000,0.000000,50,0,64.418940
2172,2172,0,rejected,assert_connectivity,60.000000,1,4.840000,1.942782,1.000000,9.000000,5.280000,2.778777,39.760000,12.720943,0,0,63.540566
2173,2173,0,rejected,assert_connectivity,60.000000,1,6.280000,2.646054,0.000000,11.000000,7.360000,2.718529,47.040000,6.720000,0,0,68.533453
2175,2175,0,rejected,assert_connectivity,60.000000,1,6.360000,3.005062,0.000000,12.000000,7.280000,4.108722,25.280000,7.937355,0,0,61.142749
2174,2174,0,rejected,assert_connectivity,60.000000,1,7.240000,3.547168,0.000000,16.000000,10.640000,5.915268,43.240000,10.924395,0,0,63.307691
2176,2176,0,rejected,assert_connectivity,60.000000,1,5.440000,2.228542,0.000000,10.000000,5.640000,3.210981,41.520000,11.803796,0,0,64.415277
2165,2165,0,accepted,none,0.000000,1,5.400000,2.068816,1.000000,10.000000,6.320000,2.618702,49.000000,0.000000,50,0,66.894605
2178,2178,0,rejected,assert_connectivity,60.000000,1,6.200000,3.274141,1.000000,13.000000,6.320000,4.017163,34.240000,12.293999,0,0,73.913182
2180,2180,0,rejected,assert_connectivity,60.000000,1,5.720000,2.668633,0.000000,12.000000,7.000000,4.242641,47.040000,6.720000,0,0,66.190741
2179,2179,0,rejected,assert_connectivity,60.000000,1,6.320000,2.817375,1.000000,11.000000,9.240000,4.876720,45.160000,9.014122,0,0,65.743750
2181,2181,0,rejected,assert_connectivity,60.000000,1,7.160000,2.873047,1.000000,14.000000,7.920000,4.542422,33.000000,12.000000,0,0,60.358881
2183,2183,0,rejected,too_close,60.000000,1,5.920000,2.261327,1.000000,10.000000,7.640000,2.917259,49.000000,0.000000,50,1,65.007552
2184,2184,0,rejected,too_close,60.000000,1,5.400000,1.562050,1.000000,9.000000,6.040000,2.727343,49.000000,0.000000,50,0,58.047509
2185,2185,0,rejected,assert_connectivity,60.000000,1,7.280000,3.549873,0.000000,15.000000,9.920000,4.029094,47.040000,6.720000,0,0,74.000759
2187,2187,0,rejected,too_close,60.000000,1,5.640000,2.142522,2.000000,9.000000,8.200000,3.768289,49.000000,0.000000,50,0,63.594069
2188,2188,0,rejected,assert_connectivity,60.000000,1,6.520000,3.991190,2.000000,17.000000,9.000000,4.979960,43.360000,10.449421,0,0,67.016370
2189,2189,0,rejected,assert_connectivity,60.000000,1,6.160000,2.524757,1.000000,12.000000,7.880000,4.393814,38.440000,12.348538,0,0,57.453738
2191,2191,0,rejected,too_close,60.000000,1,5.960000,2.529506,1.000000,11.000000,6.720000,3.429519,49.000000,0.000000,50,1,59.728553
2192,2192,0,rejected,assert_connectivity,60.000000,1,6.360000,2.488051,0.000000,11.000000,6.200000,3.243455,47.040000,6.720000,0,0,59.739204
2168,2168,0,accepted,none,0.000000,1,6.520000,1.664212,3.000000,10.000000,6.840000,3.202249,49.000000,0.000000,50,0,59.689435
2193,2193,0,rejected,assert_connectivity,60.000000,1,4.840000,1.901158,1.000000,9.000000,5.960000,2.945912,45.160000,9.014122,0,0,63.085555
2177,2177,0,accepted,none,0.000000,1,5.200000,1.697056,1.000000,9.000000,5.160000,2.166656,49.000000,0.000000,50,0,62.782748
2195,2195,0,rejected,assert_connectivity,60.000000,1,6.320000,2.679104,0.000000,12.000000,9.840000,3.996799,45.120000,9.210081,0,1,75.666716
2196,2196,0,rejected,assert_connectivity,60.000000,1,6.280000,2.630893,0.000000,12.000000,10.560000,4.686833,47.040000,6.720000,0,0,63.723884
2198,2198,0,rejected,assert_connectivity,60.000000,1,6.000000,2.497999,0.000000,12.000000,6.600000,3.492850,29.280000,11.435104,0,0,67.035967
2199,2199,0,rejected,assert_connectivity,60.000000,1,7.040000,4.261267,0.000000,16.000000,8.080000,5.141362,47.040000,6.720000,0,0,59.590854
2182,2182,0,accepted,none,0.000000,1,6.880000,3.519318,1.000000,14.000000,9.160000,4.776442,49.000000,0.000000,50,0,64.784315
2201,2201,0,rejected,assert_connectivity,60.000000,1,6.440000,2.981007,0.000000,11.000000,8.840000,4.618918,43.280000,10.766689,0,0,56.891409
2186,2186,0,accepted,none,0.000000,1,5.520000,2.165548,1.000000,10.000000,6.200000,3.098387,49.000000,0.000000,50,0,67.038232
2202,2202,0,rejected,assert_connectivity,60.000000,1,6.880000,3.147316,1.000000,14.000000,7.600000,4.242641,38.120000,13.219138,0,0,62.676937
2204,2204,0,rejected,assert_connectivity,60.000000,1,5.240000,2.320000,1.000000,10.000000,6.400000,4.284857,36.480000,13.682456,0,0,70.808756
2203,2203,0,rejected,assert_connectivity,60.000000,1,5.680000,2.327574,0.000000,10.000000,7.480000,3.832701,45.120000,9.210081,0,0,71.722165
2190,2190,0,accepted,none,0.000000,1,5.840000,2.618091,1.000000,10.000000,6.600000,3.773592,49.000000,0.000000,50,0,65.741910
2207,2207,0,rejected,assert_connectivity,60.000000,1,5.960000,2.416278,1.000000,12.000000,7.120000,3.553252,45.160000,9.014122,0,0,71.126913
2194,2194,0,accepted,none,0.000000,1,5.640000,2.260619,1.000000,10.000000,8.240000,4.226393,49.000000,0.000000,50,0,67.805777
2209,2209,0,rejected,assert_connectivity,60.000000,1,6.600000,3.072458,1.000000,15.000000,8.000000,4.180909,45.160000,9.014122,0,0,68.001860
2210,2210,0,rejected,assert_connectivity,60.000000,1,5.560000,2.316549,0.000000,12.000000,6.240000,2.627242,47.040000,6.720000,0,0,67.152813
2200,2200,0,accepted,none,0.000000,1,5.600000,1.854724,1.000000,9.000000,6.400000,3.376389,49.000000,0.000000,50,0,64.463333
2197,2197,0,accepted,none,0.000000,1,7.480000,3.305995,1.000000,13.000000,9.520000,4.695700,49.000000,0.000000,50,0,58.779252
2213,2213,0,rejected,assert_connectivity,60.000000,1,6.200000,2.481935,1.000000,11.000000,8.600000,4.569464,41.640000,11.394314,0,1,62.583517
2208,2208,0,accepted,none,0.000000,1,5.880000,2.055626,2.000000,11.000000,6.320000,3.563369,49.000000,0.000000,50,0,55.524029
2205,2205,0,accepted,none,0.000000,1,6.120000,2.346402,2.000000,11.000000,8.920000,4.358165,49.000000,0.000000,50,0,54.717209
2206,2206,0,accepted,none,0.000000,1,7.120000,2.739635,2.000000,12.000000,6.960000,2.806849,49.000000,0.000000,50,0,55.999929
2217,2217,0,rejected,assert_connectivity,60.000000,1,5.840000,2.326886,1.000000,10.000000,6.760000,3.473097,45.160000,9.014122,0,0,64.128961
2211,2211,0,accepted,none,0.000000,1,6.400000,2.756810,1.000000,12.000000,9.400000,4.630335,49.000000,0.000000,50,0,68.535788
2219,2219,0,rejected,assert_connectivity,60.000000,1,6.800000,3.255764,0.000000,13.000000,8.480000,4.504398,47.040000,6.720000,0,0,61.174278
2212,2212,0,accepted,none,0.000000,1,6.400000,2.545584,1.000000,11.000000,8.280000,3.549873,49.000000,0.000000,50,0,71.478025
2221,2221,0,rejected,too_close,60.000000,1,6.120000,2.487087,1.000000,11.000000,9.160000,3.890296,49.000000,0.000000,50,0,68.627100
2214,2214,0,accepted,none,0.000000,1,5.520000,1.802665,1.000000,9.000000,6.200000,2.856571,49.000000,0.000000,50,0,61.098141
2222,2222,0,rejected,assert_connectivity,60.000000,1,5.480000,2.012362,1.000000,10.000000,6.320000,3.295087,45.160000,9.014122,0,0,61.904980
2225,2225,0,rejected,assert_connectivity,60.000000,1,6.160000,2.595072,0.000000,12.000000,5.920000,3.404938,29.280000,11.435104,0,0,55.196685
2215,2215,0,accepted,none,0.000000,1,6.400000,2.986637,1.000000,12.000000,8.760000,3.744650,49.000000,0.000000,50,0,74.323354
2226,2226,0,rejected,assert_connectivity,60.000000,1,5.360000,1.936595,1.000000,10.000000,6.240000,3.630757,38.440000,12.348538,0,0,65.720607
2227,2227,0,rejected,assert_connectivity,60.000000,1,7.640000,3.386798,0.000000,14.000000,8.960000,4.783137,43.280000,10.766689,0,0,60.280680
2228,2228,0,rejected,too_close,60.000000,1,5.880000,2.604918,1.000000,10.000000,6.920000,3.211479,49.000000,0.000000,50,1,71.042386
