run_id,scenario,window_start,window_end,window_duration_s,TcPacketRate,MidPacketRate,HnaPacketRate,TcBytesPerSecond,MidBytesPerSecond,HnaBytesPerSecond,DataPacketRate,DataBytesPerSecond,PerNodeTcRateStd,PerNodeTcBytesStd,PerNodeTcBytesGini,TcMessageSizeMean,TcMessageSizeStd,TcMessageSizeP95,TcMessageSizeMax,AdvertisedLinksPerTcMean,AdvertisedLinksPerTcStd,AdvertisedLinksPerTcP95,AdvertisedLinksPerTcMax,TcAnsnIncrementMean,TcAnsnSkipCount,NumDistinctTcSenderNodesPerWindow,TcMessageContentEntropy,TcVtimeMean,TcVtimeStd,NumDistinctAddressesInTcAdvertisements,NumDistinctTcSenderAddresses,NumPhantomAddresses,NumAsymmetricAdvertisements,NumEphemeralAddresses,MprSelectorCountPerTcMean,MprSelectorCountPerTcStd,NumberOfMprChurnEvents,NumDistinctMprSetsObserved,ObservedHopCountMean,ObservedHopCountStd,ObservedHopCountMax,NumPathChangesPerFlow,NumDistinctNextHopsPerSource,RtsRateLocal,CtsRateLocal,AckRateLocal,Layer2RetransmissionRate,ChannelBusyTimeFraction,AckDelayMean,AckDelayStd,InterFrameSpacingMean,PacketsDeliveredCount,PacketsSentCount,EndToEndLatencyMean,EndToEndLatencyStd,JitterMean,ThroughputBitsPerSecond,TcInterArrivalMean,TcInterArrivalStd,TcInterArrivalP95,TcBurstinessHurst,ControlMessageInterArrivalSkew,ControlMessageInterArrivalKurtosis,TcSenderAddressEntropy,TcAdvertisedAddressEntropy,PacketSizeDistributionSkew,PacketSizeDistributionKurtosis,TcPayloadByteDistributionEntropy,AdvertisedAverageDegree,AdvertisedDegreeStd,AdvertisedDegreeSkew,AdvertisedDegreeKurtosis,NumberOfDegreeOneNodes,AdvertisedClusteringCoefficient,NumberOfTrianglesInAdvertisedGraph,AdvertisedConnectivityComponents,AdvertisedDiameter,AdvertisedRadius,AdvertisedGraphDensity,BetweennessCentralityMean,BetweennessCentralityStd,BetweennessCentralityMax,ClosenessCentralityMean,ClosenessCentralityStd,EdgePersistenceMean,EdgeEmergenceWithinWindowRate,EdgeChurnWithinWindowRate,NumberOfHexagonalCycles,NumberOfShortCycles,AdvertisedSpectralRadius
129,baseline,120.000000,160.000000,40.000000,118.950000,0.000000,0.000000,4117.500000,0.000000,0.000000,0.450000,243.000000,0.338030,42.606905,0.165588,34.615385,10.049208,56.000000,56.000000,4.653846,2.512302,10.000000,10.000000,0.000423,1,29,4.852993,15.000000,0.000000,50,29,20,67,0,4.653846,2.512302,0,29,4.000000,0.000000,4.000000,0.000000,1.000000,1.950000,1.950000,1.900000,0.001403,0.008246,0.000714,0.000000,0.039911,18,18,0.017055,0.008237,0.002423,1944.000000,0.222243,0.705285,0.476028,0.229615,25.420769,679.332360,4.852993,5.428037,13.955229,212.727283,5.428037,4.040000,2.660526,0.874591,0.018871,8,0.268111,36,1,11,6,0.082449,78.260000,108.970085,419.433333,0.254095,0.059352,36.335974,0.000000,0.000000,1452,582,6.502974
129,attack_only,220.000000,260.000000,40.000000,127.825000,0.000000,0.000000,4502.400000,0.000000,0.000000,0.450000,243.000000,0.315151,52.361655,0.184913,35.223157,11.863247,56.000000,68.000000,4.805789,2.965812,10.000000,13.000000,0.276018,8,30,4.902868,15.000000,0.000000,50,30,19,70,0,4.805789,2.965812,0,30,4.000000,0.000000,4.000000,0.000000,1.000000,1.800000,1.800000,1.800000,0.000000,0.002969,0.000621,0.000000,0.037573,18,18,0.006739,0.001673,0.000341,1944.000000,0.215221,0.741572,0.379233,0.225925,26.681457,736.135482,4.902868,5.394194,13.521264,208.342060,5.394194,4.280000,3.006925,1.010140,0.358780,8,0.302795,57,1,11,6,0.087347,77.800000,108.243569,418.983333,0.255842,0.060968,36.527066,0.000000,0.000000,3134,1121,7.361372
129,defense_only,320.000000,360.000000,40.000000,121.450000,0.000000,0.000000,4197.300000,0.000000,0.000000,0.450000,243.000000,0.223184,41.275511,0.156276,34.559901,9.969458,56.000000,56.000000,4.639975,2.492364,10.000000,10.000000,0.000207,0,29,4.855939,15.000000,0.000000,50,29,20,67,0,4.639975,2.492364,0,29,4.000000,0.000000,4.000000,0.000000,1.000000,1.825000,1.825000,1.800000,0.000000,0.007280,0.000621,0.000000,0.038272,18,18,0.014094,0.005599,0.001758,1944.000000,0.219409,0.718308,0.358484,0.234656,25.491702,681.576244,4.855939,5.436736,14.094067,217.087189,5.436736,4.040000,2.660526,0.874591,0.018871,8,0.268111,36,1,11,6,0.082449,78.260000,108.970085,419.433333,0.254095,0.059352,36.620978,0.000000,0.000000,1452,582,6.502974
129,defense_vs_attack,420.000000,460.000000,40.000000,128.375000,0.000000,0.000000,4541.800000,0.000000,0.000000,0.450000,243.000000,0.257883,54.204194,0.190689,35.379163,11.891532,56.000000,68.000000,4.844791,2.972883,10.000000,13.000000,0.274241,7,30,4.904214,15.000000,0.000000,50,30,19,70,0,4.844791,2.972883,0,30,4.000000,0.000000,4.000000,0.000000,1.000000,1.825000,1.825000,1.800000,0.000000,0.003781,0.000621,0.000000,0.039090,18,18,0.008136,0.002237,0.000574,1944.000000,0.214534,0.706695,0.407683,0.237834,26.513503,725.105615,4.904214,5.397480,13.523291,208.695045,5.397480,4.280000,3.006925,1.010140,0.358780,8,0.302795,57,1,11,6,0.087347,77.800000,108.243569,418.983333,0.255842,0.060968,36.572879,0.000000,0.000000,3134,1121,7.361372
132,baseline,120.000000,160.000000,40.000000,117.175000,0.000000,0.000000,3682.900000,0.000000,0.000000,0.450000,243.000000,0.175323,28.736583,0.139911,31.430766,8.285513,48.000000,48.000000,3.857691,2.071378,8.000000,8.000000,0.000000,0,33,5.042647,15.000000,0.000000,50,33,16,68,0,3.857691,2.071378,0,33,6.000000,0.000000,6.000000,0.000000,1.000000,3.000000,2.875000,2.850000,0.001166,0.012688,0.000715,0.000000,0.031385,18,18,0.027267,0.012208,0.003129,1944.000000,0.256169,0.808532,0.485486,0.250229,25.289548,649.187410,5.042647,5.528747,14.537754,223.835956,5.528747,3.920000,1.988366,0.583801,-0.098274,6,0.196429,27,1,9,5,0.080000,71.940000,79.528092,338.746531,0.261835,0.044831,36.198252,0.000000,0.000000,290,237,5.125461
132,attack_only,220.000000,260.000000,40.000000,113.000000,0.000000,0.000000,3622.700000,0.000000,0.000000,0.450000,243.000000,0.313913,37.898379,0.168152,32.059292,10.010261,48.000000,64.000000,4.014823,2.502565,8.000000,12.000000,0.312458,7,33,5.038317,15.000000,0.000000,50,33,16,70,0,4.014823,2.502565,0,33,6.000000,0.000000,6.000000,0.000000,1.000000,2.900000,2.800000,2.750000,0.001190,0.007072,0.000629,0.000025,0.032255,18,18,0.014200,0.003881,0.002817,1944.000000,0.266960,0.809820,2.504207,0.280415,24.809538,647.437103,5.038317,5.500429,13.739241,204.522683,5.500429,4.040000,2.235710,1.002251,1.545308,6,0.256766,36,1,9,5,0.082449,67.260000,90.954682,461.922550,0.276277,0.050823,36.389459,0.000000,0.000000,350,287,5.457327
132,defense_only,320.000000,360.000000,40.000000,117.975000,0.000000,0.000000,3705.300000,0.000000,0.000000,0.450000,243.000000,0.241052,28.775994,0.141381,31.407502,8.254782,48.000000,48.000000,3.851875,2.063695,8.000000,8.000000,0.000000,0,33,5.041049,15.000000,0.000000,50,33,16,68,0,3.851875,2.063695,0,33,6.000000,0.000000,6.000000,0.000000,1.000000,2.825000,2.700000,2.700000,0.000000,0.009492,0.000622,0.000000,0.033683,18,18,0.021355,0.006911,0.002334,1944.000000,0.254626,0.804321,0.434516,0.252100,25.208534,645.501379,5.041049,5.528376,14.588773,225.412685,5.528376,3.920000,1.988366,0.583801,-0.098274,6,0.196429,27,1,9,5,0.080000,71.940000,79.528092,338.746531,0.261835,0.044831,36.203289,0.000000,0.000000,290,237,5.125461
132,defense_vs_attack,420.000000,460.000000,40.000000,115.075000,0.000000,0.000000,3676.100000,0.000000,0.000000,0.450000,243.000000,0.273870,36.012233,0.158439,31.945253,9.895063,48.000000,64.000000,3.986313,2.473766,8.000000,12.000000,0.306346,7,33,5.039887,15.000000,0.000000,50,33,16,70,0,3.986313,2.473766,0,33,6.000000,0.000000,6.000000,0.000000,1.000000,2.850000,2.750000,2.700000,0.002375,0.007243,0.000621,0.000000,0.032120,18,18,0.015911,0.001990,0.001490,1944.000000,0.261970,0.791689,2.082152,0.257561,25.017654,652.890006,5.039887,5.503889,13.876221,208.554082,5.503889,4.040000,2.235710,1.002251,1.545308,6,0.256766,36,1,9,5,0.082449,67.260000,90.954682,461.922550,0.276277,0.050823,36.341272,0.000000,0.000000,350,287,5.457327
141,baseline,120.000000,160.000000,40.000000,137.850000,0.000000,0.000000,4567.300000,0.000000,0.000000,0.450000,243.000000,0.261867,34.368789,0.140112,33.132390,8.328247,52.000000,52.000000,4.283098,2.082062,9.000000,9.000000,0.000182,0,33,5.041572,15.000000,0.000000,50,33,17,64,0,4.283098,2.082062,0,33,4.000000,0.000000,4.000000,0.000000,1.000000,1.900000,1.900000,1.900000,0.000000,0.008127,0.000715,0.000000,0.038575,18,18,0.016739,0.007901,0.002252,1944.000000,0.217242,0.780550,0.300479,0.220581,27.708033,776.989355,5.041572,5.538211,15.476886,257.357471,5.538211,4.120000,1.996397,0.483038,-0.393103,2,0.279841,29,1,8,4,0.084082,62.780000,63.854787,273.545080,0.290041,0.052018,36.115855,0.000000,0.000000,396,261,5.387496
141,attack_only,220.000000,260.000000,40.000000,136.050000,0.000000,0.000000,4533.400000,0.000000,0.000000,0.450000,243.000000,0.208382,42.013339,0.156885,33.321573,10.614899,52.000000,76.000000,4.330393,2.653725,9.000000,15.000000,0.258828,7,33,5.042536,15.000000,0.000000,50,33,17,70,0,4.330393,2.653725,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.900000,0.900000,0.000000,0.001484,0.000622,0.000000,0.045613,0,18,0.000000,0.000000,0.000000,0.000000,0.221146,0.724241,0.443485,0.221175,26.618452,736.470656,5.042536,5.530727,14.424451,231.787646,5.530727,4.280000,2.506312,1.678232,4.693321,2,0.321921,43,1,8,4,0.087347,58.920000,79.936184,499.399199,0.304786,0.058127,36.270938,0.000000,0.000000,875,482,6.385882
141,defense_only,320.000000,360.000000,40.000000,136.275000,0.000000,0.000000,4516.100000,0.000000,0.000000,0.450000,243.000000,0.239116,33.880164,0.139612,33.139607,8.313178,52.000000,52.000000,4.284902,2.078294,9.000000,9.000000,0.001477,4,33,5.041990,15.000000,0.000000,50,33,17,64,0,4.284902,2.078294,0,33,4.000000,0.000000,4.000000,0.000000,1.000000,1.900000,1.850000,1.850000,0.000000,0.006482,0.000634,0.000032,0.037460,18,18,0.015289,0.005003,0.002887,1944.000000,0.219573,0.787719,0.292041,0.215587,27.669906,792.248744,5.041990,5.539365,15.414145,254.962838,5.539365,4.120000,1.996397,0.483038,-0.393103,2,0.279841,29,1,8,4,0.084082,62.780000,63.854787,273.545080,0.290041,0.052018,36.085822,0.000000,0.000000,396,261,5.387496
141,defense_vs_attack,420.000000,460.000000,40.000000,133.300000,0.000000,0.000000,4442.900000,0.000000,0.000000,0.450000,243.000000,0.200570,42.355957,0.155753,33.330083,10.750033,52.000000,76.000000,4.332521,2.687508,9.000000,15.000000,0.264578,8,33,5.042603,15.000000,0.000000,50,33,17,70,0,4.332521,2.687508,0,33,4.000000,0.000000,4.000000,0.000000,1.000000,1.800000,1.800000,1.800000,0.000000,0.004513,0.000622,0.000000,0.038924,18,18,0.007896,0.002145,0.000341,1944.000000,0.224944,0.752021,0.410143,0.210778,26.445479,736.689934,5.042603,5.526058,14.266028,226.758738,5.526058,4.280000,2.506312,1.678232,4.693321,2,0.321921,43,1,8,4,0.087347,58.920000,79.936184,499.399199,0.304786,0.058127,36.179256,0.000000,0.000000,875,482,6.385882
148,baseline,120.000000,160.000000,40.000000,81.875000,0.000000,0.000000,2757.900000,0.000000,0.000000,0.450000,243.000000,0.226798,24.927087,0.111200,33.684275,7.074512,44.000000,52.000000,4.421069,1.768628,7.000000,9.000000,0.000000,0,22,4.456721,15.000000,0.000000,50,22,27,54,0,4.421069,1.768628,0,22,9.000000,0.000000,9.000000,0.000000,1.000000,4.300000,4.275000,4.275000,0.000000,0.018325,0.000714,0.000000,0.029873,18,18,0.043442,0.021314,0.005943,1944.000000,0.247677,0.672079,0.470412,0.299112,19.693458,422.614697,4.456721,5.523572,12.722924,165.688892,5.523572,3.040000,1.896945,1.032547,0.598704,12,0.324619,19,1,13,7,0.062041,112.380000,162.762383,608.214286,0.187068,0.038858,36.744118,0.000000,0.000000,65,86,4.496499
148,attack_only,220.000000,260.000000,40.000000,88.100000,0.000000,0.000000,2994.900000,0.000000,0.000000,0.450000,243.000000,0.297997,32.630491,0.136380,33.994325,8.421095,52.000000,56.000000,4.498581,2.105274,9.000000,10.000000,0.399886,7,23,4.519019,15.000000,0.000000,50,23,26,58,0,4.498581,2.105274,0,23,0.000000,0.000000,0.000000,0.000000,0.000000,3.650000,3.650000,3.625000,0.001429,0.007310,0.000624,0.000015,0.033306,0,18,0.000000,0.000000,0.000000,0.000000,0.240674,0.676971,0.471395,0.310116,20.801614,465.759286,4.519019,5.473628,12.855771,172.176907,5.473628,3.240000,2.112439,1.121646,1.111088,12,0.354524,28,1,13,7,0.066122,110.980000,163.830120,608.966667,0.189273,0.039841,36.753360,0.000000,0.000000,242,198,5.357012
148,defense_only,320.000000,360.000000,40.000000,82.900000,0.000000,0.000000,2789.200000,0.000000,0.000000,0.450000,243.000000,0.174542,23.858192,0.104429,33.645356,7.029469,44.000000,52.000000,4.411339,1.757367,7.000000,9.000000,0.000000,0,22,4.457852,15.000000,0.000000,50,22,27,54,0,4.411339,1.757367,0,22,9.000000,0.000000,9.000000,0.000000,1.000000,4.050000,4.050000,4.050000,0.000000,0.013919,0.000621,0.000000,0.032568,18,18,0.033161,0.011431,0.003378,1944.000000,0.246262,0.673955,0.460571,0.283923,21.250753,484.192720,4.457852,5.531545,12.803640,167.818746,5.531545,3.040000,1.896945,1.032547,0.598704,12,0.324619,19,1,13,7,0.062041,112.380000,162.762383,608.214286,0.187068,0.038858,37.053195,0.000000,0.000000,65,86,4.496499
148,defense_vs_attack,420.000000,460.000000,40.000000,91.025000,0.000000,0.000000,3098.700000,0.000000,0.000000,0.450000,243.000000,0.110196,31.027957,0.124215,34.042296,8.044327,52.000000,56.000000,4.510574,2.011082,9.000000,10.000000,0.388060,7,23,4.675625,15.000000,0.000000,50,23,26,56,0,4.510574,2.011082,4,27,9.000000,0.000000,9.000000,0.000000,1.000000,3.950000,3.950000,3.950000,0.000000,0.009938,0.000621,0.000000,0.030909,14,18,0.021335,0.002945,0.002162,1512.000000,0.233679,0.652531,0.470365,0.264809,21.866988,532.184442,4.523001,5.500535,13.127109,179.095619,5.500535,3.240000,2.112439,1.121646,1.111088,12,0.354524,28,1,13,7,0.066122,110.980000,163.830120,608.966667,0.189273,0.039841,36.729586,0.000000,0.025000,242,198,5.357012
151,baseline,120.000000,160.000000,40.000000,157.175000,0.000000,0.000000,5253.600000,0.000000,0.000000,0.450000,243.000000,0.372386,36.835716,0.127030,33.425163,7.397360,48.000000,52.000000,4.356291,1.849340,8.000000,9.000000,0.000320,1,32,4.995536,15.000000,0.000000,50,32,18,58,0,4.356291,1.849340,0,32,4.000000,0.000000,4.000000,0.000000,1.000000,1.900000,1.900000,1.900000,0.000000,0.008127,0.000715,0.000000,0.032909,18,18,0.016542,0.007520,0.001938,1944.000000,0.185539,0.677180,0.292286,0.241571,31.067955,1018.013524,4.995536,5.497256,16.726086,298.563131,5.497256,3.960000,2.058737,0.576302,-0.316644,4,0.292190,35,1,9,5,0.080816,69.700000,89.216106,393.958938,0.270887,0.054261,36.324595,0.000000,0.000000,529,326,5.676867
151,attack_only,220.000000,260.000000,40.000000,161.450000,0.000000,0.000000,5379.200000,0.000000,0.000000,0.450000,243.000000,0.291579,47.379966,0.147046,33.318055,9.480373,52.000000,68.000000,4.329514,2.370093,9.000000,13.000000,0.217899,7,33,5.041786,15.000000,0.000000,50,33,17,59,0,4.329514,2.370093,0,33,4.000000,0.000000,4.000000,0.000000,1.000000,1.800000,1.800000,1.800000,0.000000,0.002969,0.000622,0.000000,0.035440,18,18,0.006740,0.001673,0.000341,1944.000000,0.185574,0.682072,0.280173,0.245489,30.429732,970.847640,5.041786,5.517423,15.857063,279.283236,5.517423,4.040000,2.323446,1.424881,3.097187,4,0.289597,37,1,9,5,0.082449,65.920000,86.902745,371.525755,0.282720,0.057433,36.163308,0.000000,0.000000,616,366,6.004977
151,defense_only,320.000000,360.000000,40.000000,160.100000,0.000000,0.000000,5355.000000,0.000000,0.000000,0.450000,243.000000,0.237726,36.347618,0.122974,33.447845,7.365360,48.000000,52.000000,4.361961,1.841340,8.000000,9.000000,0.000000,0,32,4.998343,15.000000,0.000000,50,32,18,58,0,4.361961,1.841340,0,32,4.000000,0.000000,4.000000,0.000000,1.000000,1.800000,1.800000,1.800000,0.000000,0.007216,0.000622,0.000000,0.034682,18,18,0.013985,0.005477,0.001527,1944.000000,0.182187,0.652522,0.304408,0.243916,29.596183,909.140615,4.998343,5.508176,16.864556,303.770959,5.508176,3.960000,2.058737,0.576302,-0.316644,4,0.292190,35,1,9,5,0.080816,69.700000,89.216106,393.958938,0.270887,0.054261,36.283965,0.000000,0.000000,529,326,5.676867
151,defense_vs_attack,420.000000,460.000000,40.000000,161.475000,0.000000,0.000000,5364.900000,0.000000,0.000000,0.450000,243.000000,0.292473,45.171990,0.140385,33.224338,9.426322,52.000000,68.000000,4.306085,2.356580,9.000000,13.000000,0.217865,7,33,5.041788,15.000000,0.000000,50,33,17,59,0,4.306085,2.356580,0,33,4.000000,0.000000,4.000000,0.000000,1.000000,1.825000,1.825000,1.800000,0.001117,0.003803,0.000622,0.000000,0.034096,18,18,0.008210,0.002190,0.000602,1944.000000,0.187033,0.681484,0.281889,0.235192,29.557418,894.540064,5.041788,5.520006,15.888303,280.058755,5.520006,4.040000,2.323446,1.424881,3.097187,4,0.289597,37,1,9,5,0.082449,65.920000,86.902745,371.525755,0.282720,0.057433,36.545882,0.000000,0.000000,616,366,6.004977
152,baseline,120.000000,160.000000,40.000000,81.075000,0.000000,0.000000,2778.600000,0.000000,0.000000,0.450000,243.000000,0.231538,30.521376,0.144521,34.271970,9.018091,52.000000,56.000000,4.567993,2.254523,9.000000,10.000000,0.000000,0,24,4.581567,15.000000,0.000000,50,24,26,62,0,4.567993,2.254523,0,24,3.000000,0.000000,3.000000,0.000000,1.000000,1.450000,1.425000,1.425000,0.000000,0.006117,0.000714,0.000000,0.051116,18,18,0.011546,0.005832,0.001636,1944.000000,0.272879,0.786421,2.767399,0.274338,20.701000,440.350346,4.581567,5.545293,12.272696,157.191684,5.545293,3.440000,2.136914,1.300181,1.115132,6,0.264000,21,1,10,5,0.070204,84.460000,140.807949,562.333333,0.232876,0.044570,36.574598,0.000000,0.000000,152,168,5.011471
152,attack_only,220.000000,260.000000,40.000000,64.650000,0.000000,0.000000,2182.200000,0.000000,0.000000,0.450000,243.000000,0.687317,41.204323,0.234549,33.754060,11.232679,68.000000,68.000000,4.438515,2.808170,13.000000,13.000000,0.547052,7,25,4.577302,15.000000,0.000000,50,25,25,58,0,4.438515,2.808170,0,25,3.000000,0.000000,3.000000,0.000000,1.000000,1.350000,1.350000,1.350000,0.000000,0.002226,0.000621,0.000000,0.051143,18,18,0.004735,0.001116,0.000227,1944.000000,0.356028,0.915606,3.121525,0.306367,18.126043,340.993528,4.577302,5.520058,10.749002,121.349711,5.520058,3.280000,2.408651,2.125708,5.075078,7,0.318519,18,1,9,5,0.066939,70.760000,154.755520,770.500000,0.266076,0.049524,36.502165,0.000000,0.000000,66,97,4.817666
152,defense_only,320.000000,360.000000,40.000000,80.275000,0.000000,0.000000,2760.100000,0.000000,0.000000,0.450000,243.000000,0.207663,32.102485,0.150944,34.383058,9.115967,52.000000,56.000000,4.595765,2.278992,9.000000,10.000000,0.000000,0,24,4.582219,15.000000,0.000000,50,24,26,62,0,4.595765,2.278992,0,24,3.000000,0.000000,3.000000,0.000000,1.000000,1.375000,1.375000,1.350000,0.000000,0.005457,0.000621,0.000000,0.050718,18,18,0.009555,0.003653,0.000995,1944.000000,0.275521,0.797448,2.604216,0.289541,20.878301,450.923854,4.582219,5.548435,12.198793,155.391073,5.548435,3.440000,2.136914,1.300181,1.115132,6,0.264000,21,1,10,5,0.070204,84.460000,140.807949,562.333333,0.232876,0.044570,36.598456,0.000000,0.000000,152,168,5.011471
152,defense_vs_attack,420.000000,460.000000,40.000000,64.050000,0.000000,0.000000,2166.800000,0.000000,0.000000,0.450000,243.000000,0.695921,41.767859,0.238014,33.829820,11.234458,68.000000,68.000000,4.457455,2.808614,13.000000,13.000000,0.551833,7,25,4.574783,15.000000,0.000000,50,25,25,58,0,4.457455,2.808614,0,25,3.000000,0.000000,3.000000,0.000000,1.000000,1.400000,1.350000,1.350000,0.000000,0.002857,0.000621,0.000000,0.053786,18,18,0.005708,0.001569,0.000470,1944.000000,0.356560,0.916533,3.255840,0.316015,18.382979,347.983305,4.574783,5.517239,10.707345,120.328733,5.517239,3.280000,2.408651,2.125708,5.075078,7,0.318519,18,1,9,5,0.066939,70.760000,154.755520,770.500000,0.266076,0.049524,36.166592,0.000000,0.000000,66,97,4.817666
154,baseline,120.000000,160.000000,40.000000,143.275000,0.000000,0.000000,4422.700000,0.000000,0.000000,0.450000,243.000000,0.177657,26.681701,0.104184,30.868609,6.204901,44.000000,48.000000,3.717152,1.551225,7.000000,8.000000,0.000000,0,31,4.953116,15.000000,0.000000,50,31,18,52,0,3.717152,1.551225,0,31,4.000000,0.000000,4.000000,0.000000,1.000000,1.900000,1.900000,1.900000,0.000000,0.008127,0.000715,0.000000,0.035877,18,18,0.016466,0.007241,0.001858,1944.000000,0.198147,0.660883,0.343461,0.256522,27.636750,802.199613,4.953116,5.577801,16.592492,286.299864,5.577801,3.360000,1.596997,0.814861,0.280905,3,0.197571,11,1,11,6,0.068571,84.100000,91.034455,415.283063,0.231389,0.036405,36.540821,0.000000,0.000000,74,82,4.328488
154,attack_only,220.000000,260.000000,40.000000,137.750000,0.000000,0.000000,4305.200000,0.000000,0.000000,0.450000,243.000000,0.204187,32.945446,0.127522,31.253721,7.644783,48.000000,52.000000,3.813430,1.911196,8.000000,9.000000,0.255521,7,31,4.952664,15.000000,0.000000,50,31,18,61,0,3.813430,1.911196,0,31,4.000000,0.000000,4.000000,0.000000,1.000000,1.800000,1.800000,1.800000,0.000000,0.002969,0.000622,0.000000,0.036909,18,18,0.006842,0.001643,0.000449,1944.000000,0.206464,0.684916,0.343174,0.259470,29.607170,929.355093,4.952664,5.556919,15.773422,263.837149,5.556919,3.600000,1.854724,0.876455,0.314224,3,0.259048,20,1,10,5,0.073469,75.460000,94.513110,473.399134,0.252698,0.043816,36.538468,0.000000,0.000000,126,136,4.887484
154,defense_only,320.000000,360.000000,40.000000,144.600000,0.000000,0.000000,4465.800000,0.000000,0.000000,0.450000,243.000000,0.157190,27.119875,0.105045,30.883817,6.197671,44.000000,48.000000,3.720954,1.549418,7.000000,8.000000,0.000000,0,31,4.953372,15.000000,0.000000,50,31,18,52,0,3.720954,1.549418,0,31,4.000000,0.000000,4.000000,0.000000,1.000000,1.900000,1.825000,1.800000,0.000000,0.007336,0.000622,0.000000,0.036311,18,18,0.014273,0.005649,0.002136,1944.000000,0.196004,0.657978,0.294671,0.246835,27.981930,806.371622,4.953372,5.579462,16.661682,288.800547,5.579462,3.360000,1.596997,0.814861,0.280905,3,0.197571,11,1,11,6,0.068571,84.100000,91.034455,415.283063,0.231389,0.036405,36.475318,0.000000,0.000000,74,82,4.328488
154,defense_vs_attack,420.000000,460.000000,40.000000,138.325000,0.000000,0.000000,4324.900000,0.000000,0.000000,0.450000,243.000000,0.202591,33.114228,0.129387,31.266221,7.627474,48.000000,52.000000,3.816555,1.906868,8.000000,9.000000,0.254453,7,31,4.952700,15.000000,0.000000,50,31,18,61,0,3.816555,1.906868,0,31,4.000000,0.000000,4.000000,0.000000,1.000000,1.800000,1.800000,1.800000,0.000000,0.003741,0.000622,0.000000,0.035643,18,18,0.008110,0.002185,0.000365,1944.000000,0.205261,0.639520,0.361931,0.276774,27.136322,781.876418,4.952700,5.557819,15.806765,264.966070,5.557819,3.600000,1.854724,0.876455,0.314224,3,0.259048,20,1,10,5,0.073469,75.460000,94.513110,473.399134,0.252698,0.043816,36.512902,0.000000,0.000000,126,136,4.887484
157,baseline,120.000000,160.000000,40.000000,92.325000,0.000000,0.000000,2960.900000,0.000000,0.000000,0.450000,243.000000,0.176060,31.682143,0.164932,32.070403,9.684513,52.000000,52.000000,4.017601,2.421128,9.000000,9.000000,0.000000,0,28,4.805253,15.000000,0.000000,50,28,22,65,0,4.017601,2.421128,0,28,6.000000,0.000000,6.000000,0.000000,1.000000,2.900000,2.850000,2.850000,0.000000,0.012239,0.000715,0.000000,0.037017,18,18,0.026987,0.011813,0.003240,1944.000000,0.279256,0.794771,2.893147,0.244348,22.251855,510.645608,4.805253,5.526280,12.788994,173.702530,5.526280,3.560000,2.367784,0.973701,0.120390,10,0.291444,28,1,10,5,0.072653,73.740000,112.956170,534.035317,0.261109,0.053567,36.492813,0.000000,0.000000,241,186,5.282366
157,attack_only,220.000000,260.000000,40.000000,84.650000,0.000000,0.000000,2823.100000,0.000000,0.000000,0.450000,243.000000,0.247137,40.600157,0.194593,33.350266,12.513744,52.000000,76.000000,4.337566,3.128436,9.000000,15.000000,0.416791,7,27,4.750272,15.000000,0.000000,50,27,23,69,0,4.337566,3.128436,0,27,0.000000,0.000000,0.000000,0.000000,0.000000,2.375000,2.300000,2.250000,0.003295,0.003945,0.000622,0.000000,0.042812,0,18,0.000000,0.000000,0.000000,0.000000,0.290140,0.845549,3.152274,0.240542,21.314098,465.695308,4.750272,5.493335,11.614974,147.461150,5.493335,3.720000,2.828710,1.685206,3.439774,10,0.347492,39,1,8,4,0.075918,62.320000,111.254255,704.853438,0.296509,0.063200,36.148476,0.000000,0.000000,369,273,5.828488
157,defense_only,320.000000,360.000000,40.000000,90.200000,0.000000,0.000000,2901.300000,0.000000,0.000000,0.450000,243.000000,0.214925,31.821994,0.171493,32.165188,9.640741,52.000000,52.000000,4.041297,2.410185,9.000000,9.000000,0.000000,0,28,4.804076,15.000000,0.000000,50,28,22,65,0,4.041297,2.410185,0,28,6.000000,0.000000,6.000000,0.000000,1.000000,2.725000,2.725000,2.700000,0.000000,0.008484,0.000622,0.000000,0.039506,18,18,0.020208,0.006884,0.002510,1944.000000,0.286364,0.825524,2.984277,0.237646,22.090638,501.586287,4.804076,5.526744,12.680527,170.372607,5.526744,3.560000,2.367784,0.973701,0.120390,10,0.291444,28,1,10,5,0.072653,73.740000,112.956170,534.035317,0.261109,0.053567,36.811329,0.000000,0.000000,241,186,5.282366
157,defense_vs_attack,420.000000,460.000000,40.000000,84.600000,0.000000,0.000000,2785.200000,0.000000,0.000000,0.375000,202.500000,0.472936,36.615622,0.210385,32.921986,11.644906,52.000000,76.000000,4.230496,2.911227,9.000000,15.000000,0.421162,9,29,5.030784,15.000000,0.000000,50,29,21,73,0,4.230496,2.911227,9,38,7.000000,0.000000,7.000000,0.000000,1.000000,2.325000,2.325000,2.325000,0.000000,0.006930,0.000641,0.000038,0.039779,6,15,0.022003,0.004696,0.002520,648.000000,0.303065,0.863190,2.943475,0.386469,21.538141,486.412061,4.837186,5.503205,12.656019,176.265149,5.503205,4.080000,3.267048,2.127771,6.620713,10,0.371617,57,1,8,4,0.083265,58.140000,114.081321,727.321917,0.313448,0.070300,33.221956,0.200000,0.025000,989,558,6.833463
