run_id,scenario,window_start,window_end,defense_enabled,attack_enabled,attacker_on_path,num_attackers_label
710,defense_vs_attack,420.000000,460.000000,1,1,0,1
711,baseline,120.000000,160.000000,0,0,0,1
711,attack_only,220.000000,260.000000,0,1,0,1
711,defense_only,320.000000,360.000000,1,0,0,1
711,defense_vs_attack,420.000000,460.000000,1,1,0,1
714,baseline,120.000000,160.000000,0,0,0,1
714,attack_only,220.000000,260.000000,0,1,0,1
714,defense_only,320.000000,360.000000,1,0,0,1
714,defense_vs_attack,420.000000,460.000000,1,1,0,1
722,baseline,120.000000,160.000000,0,0,0,1
722,attack_only,220.000000,260.000000,0,1,0,1
722,defense_only,320.000000,360.000000,1,0,0,1
722,defense_vs_attack,420.000000,460.000000,1,1,0,1
720,baseline,120.000000,160.000000,0,0,0,1
720,attack_only,220.000000,260.000000,0,1,1,1
720,defense_only,320.000000,360.000000,1,0,0,1
720,defense_vs_attack,420.000000,460.000000,1,1,0,1
721,baseline,120.000000,160.000000,0,0,0,1
721,attack_only,220.000000,260.000000,0,1,0,1
721,defense_only,320.000000,360.000000,1,0,0,1
721,defense_vs_attack,420.000000,460.000000,1,1,0,1
724,baseline,120.000000,160.000000,0,0,0,1
724,attack_only,220.000000,260.000000,0,1,0,1
724,defense_only,320.000000,360.000000,1,0,0,1
724,defense_vs_attack,420.000000,460.000000,1,1,0,1
726,baseline,120.000000,160.000000,0,0,0,1
726,attack_only,220.000000,260.000000,0,1,1,1
726,defense_only,320.000000,360.000000,1,0,0,1
726,defense_vs_attack,420.000000,460.000000,1,1,0,1
728,baseline,120.000000,160.000000,0,0,0,1
728,attack_only,220.000000,260.000000,0,1,1,1
728,defense_only,320.000000,360.000000,1,0,0,1
728,defense_vs_attack,420.000000,460.000000,1,1,0,1
729,baseline,120.000000,160.000000,0,0,0,1
729,attack_only,220.000000,260.000000,0,1,0,1
729,defense_only,320.000000,360.000000,1,0,0,1
729,defense_vs_attack,420.000000,460.000000,1,1,0,1
737,baseline,120.000000,160.000000,0,0,0,1
737,attack_only,220.000000,260.000000,0,1,0,1
737,defense_only,320.000000,360.000000,1,0,0,1
737,defense_vs_attack,420.000000,460.000000,1,1,0,1
743,baseline,120.000000,160.000000,0,0,0,1
743,attack_only,220.000000,260.000000,0,1,0,1
743,defense_only,320.000000,360.000000,1,0,0,1
743,defense_vs_attack,420.000000,460.000000,1,1,0,1
746,baseline,120.000000,160.000000,0,0,0,1
746,attack_only,220.000000,260.000000,0,1,0,1
746,defense_only,320.000000,360.000000,1,0,0,1
746,defense_vs_attack,420.000000,460.000000,1,1,0,1
747,baseline,120.000000,160.000000,0,0,1,1
747,attack_only,220.000000,260.000000,0,1,1,1
747,defense_only,320.000000,360.000000,1,0,1,1
747,defense_vs_attack,420.000000,460.000000,1,1,0,1
750,baseline,120.000000,160.000000,0,0,0,1
750,attack_only,220.000000,260.000000,0,1,0,1
750,defense_only,320.000000,360.000000,1,0,0,1
750,defense_vs_attack,420.000000,460.000000,1,1,0,1
751,baseline,120.000000,160.000000,0,0,0,1
751,attack_only,220.000000,260.000000,0,1,0,1
751,defense_only,320.000000,360.000000,1,0,0,1
751,defense_vs_attack,420.000000,460.000000,1,1,0,1
753,baseline,120.000000,160.000000,0,0,0,1
753,attack_only,220.000000,260.000000,0,1,0,1
753,defense_only,320.000000,360.000000,1,0,0,1
753,defense_vs_attack,420.000000,460.000000,1,1,0,1
755,baseline,120.000000,160.000000,0,0,0,1
755,attack_only,220.000000,260.000000,0,1,0,1
755,defense_only,320.000000,360.000000,1,0,0,1
755,defense_vs_attack,420.000000,460.000000,1,1,0,1
761,baseline,120.000000,160.000000,0,0,1,1
761,attack_only,220.000000,260.000000,0,1,1,1
761,defense_only,320.000000,360.000000,1,0,1,1
761,defense_vs_attack,420.000000,460.000000,1,1,0,1
771,baseline,120.000000,160.000000,0,0,0,1
771,attack_only,220.000000,260.000000,0,1,0,1
771,defense_only,320.000000,360.000000,1,0,0,1
771,defense_vs_attack,420.000000,460.000000,1,1,0,1
775,baseline,120.000000,160.000000,0,0,1,1
775,attack_only,220.000000,260.000000,0,1,1,1
775,defense_only,320.000000,360.000000,1,0,1,1
775,defense_vs_attack,420.000000,460.000000,1,1,0,1
769,baseline,120.000000,160.000000,0,0,0,1
769,attack_only,220.000000,260.000000,0,1,0,1
769,defense_only,320.000000,360.000000,1,0,0,1
769,defense_vs_attack,420.000000,460.000000,1,1,0,1
781,baseline,120.000000,160.000000,0,0,1,1
781,attack_only,220.000000,260.000000,0,1,1,1
781,defense_only,320.000000,360.000000,1,0,1,1
781,defense_vs_attack,420.000000,460.000000,1,1,0,1
783,baseline,120.000000,160.000000,0,0,0,1
783,attack_only,220.000000,260.000000,0,1,0,1
783,defense_only,320.000000,360.000000,1,0,0,1
783,defense_vs_attack,420.000000,460.000000,1,1,0,1
784,baseline,120.000000,160.000000,0,0,0,1
784,attack_only,220.000000,260.000000,0,1,1,1
784,defense_only,320.000000,360.000000,1,0,0,1
784,defense_vs_attack,420.000000,460.000000,1,1,0,1
787,baseline,120.000000,160.000000,0,0,0,1
787,attack_only,220.000000,260.000000,0,1,0,1
787,defense_only,320.000000,360.000000,1,0,0,1
787,defense_vs_attack,420.000000,460.000000,1,1,0,1
786,baseline,120.000000,160.000000,0,0,0,1
786,attack_only,220.000000,260.000000,0,1,1,1
786,defense_only,320.000000,360.000000,1,0,0,1
786,defense_vs_attack,420.000000,460.000000,1,1,0,1
792,baseline,120.000000,160.000000,0,0,1,1
792,attack_only,220.000000,260.000000,0,1,1,1
792,defense_only,320.000000,360.000000,1,0,1,1
792,defense_vs_attack,420.000000,460.000000,1,1,0,1
795,baseline,120.000000,160.000000,0,0,1,1
795,attack_only,220.000000,260.000000,0,1,1,1
795,defense_only,320.000000,360.000000,1,0,1,1
795,defense_vs_attack,420.000000,460.000000,1,1,0,1
798,baseline,120.000000,160.000000,0,0,0,1
798,attack_only,220.000000,260.000000,0,1,0,1
798,defense_only,320.000000,360.000000,1,0,0,1
798,defense_vs_attack,420.000000,460.000000,1,1,0,1
797,baseline,120.000000,160.000000,0,0,0,1
797,attack_only,220.000000,260.000000,0,1,0,1
797,defense_only,320.000000,360.000000,1,0,0,1
797,defense_vs_attack,420.000000,460.000000,1,1,0,1
799,baseline,120.000000,160.000000,0,0,0,1
799,attack_only,220.000000,260.000000,0,1,1,1
799,defense_only,320.000000,360.000000,1,0,0,1
799,defense_vs_attack,420.000000,460.000000,1,1,0,1
800,baseline,120.000000,160.000000,0,0,0,1
800,attack_only,220.000000,260.000000,0,1,0,1
800,defense_only,320.000000,360.000000,1,0,0,1
800,defense_vs_attack,420.000000,460.000000,1,1,0,1
804,baseline,120.000000,160.000000,0,0,0,1
804,attack_only,220.000000,260.000000,0,1,1,1
804,defense_only,320.000000,360.000000,1,0,1,1
804,defense_vs_attack,420.000000,460.000000,1,1,0,1
805,baseline,120.000000,160.000000,0,0,0,1
805,attack_only,220.000000,260.000000,0,1,1,1
805,defense_only,320.000000,360.000000,1,0,1,1
805,defense_vs_attack,420.000000,460.000000,1,1,0,1
813,baseline,120.000000,160.000000,0,0,0,1
813,attack_only,220.000000,260.000000,0,1,0,1
813,defense_only,320.000000,360.000000,1,0,0,1
813,defense_vs_attack,420.000000,460.000000,1,1,0,1
809,baseline,120.000000,160.000000,0,0,0,1
809,attack_only,220.000000,260.000000,0,1,0,1
809,defense_only,320.000000,360.000000,1,0,0,1
809,defense_vs_attack,420.000000,460.000000,1,1,0,1
815,baseline,120.000000,160.000000,0,0,0,1
815,attack_only,220.000000,260.000000,0,1,0,1
815,defense_only,320.000000,360.000000,1,0,0,1
815,defense_vs_attack,420.000000,460.000000,1,1,0,1
819,baseline,120.000000,160.000000,0,0,0,1
819,attack_only,220.000000,260.000000,0,1,0,1
819,defense_only,320.000000,360.000000,1,0,0,1
819,defense_vs_attack,420.000000,460.000000,1,1,0,1
818,baseline,120.000000,160.000000,0,0,0,1
818,attack_only,220.000000,260.000000,0,1,0,1
818,defense_only,320.000000,360.000000,1,0,0,1
818,defense_vs_attack,420.000000,460.000000,1,1,0,1
827,baseline,120.000000,160.000000,0,0,0,1
827,attack_only,220.000000,260.000000,0,1,1,1
827,defense_only,320.000000,360.000000,1,0,0,1
827,defense_vs_attack,420.000000,460.000000,1,1,0,1
829,baseline,120.000000,160.000000,0,0,0,1
829,attack_only,220.000000,260.000000,0,1,0,1
829,defense_only,320.000000,360.000000,1,0,0,1
829,defense_vs_attack,420.000000,460.000000,1,1,0,1
826,baseline,120.000000,160.000000,0,0,0,1
826,attack_only,220.000000,260.000000,0,1,0,1
826,defense_only,320.000000,360.000000,1,0,0,1
826,defense_vs_attack,420.000000,460.000000,1,1,0,1
828,baseline,120.000000,160.000000,0,0,1,1
828,attack_only,220.000000,260.000000,0,1,1,1
828,defense_only,320.000000,360.000000,1,0,1,1
828,defense_vs_attack,420.000000,460.000000,1,1,0,1
833,baseline,120.000000,160.000000,0,0,0,1
833,attack_only,220.000000,260.000000,0,1,0,1
833,defense_only,320.000000,360.000000,1,0,0,1
833,defense_vs_attack,420.000000,460.000000,1,1,0,1
832,baseline,120.000000,160.000000,0,0,0,1
832,attack_only,220.000000,260.000000,0,1,0,1
832,defense_only,320.000000,360.000000,1,0,0,1
832,defense_vs_attack,420.000000,460.000000,1,1,0,1
835,baseline,120.000000,160.000000,0,0,1,1
835,attack_only,220.000000,260.000000,0,1,1,1
835,defense_only,320.000000,360.000000,1,0,1,1
835,defense_vs_attack,420.000000,460.000000,1,1,0,1
836,baseline,120.000000,160.000000,0,0,0,1
836,attack_only,220.000000,260.000000,0,1,0,1
836,defense_only,320.000000,360.000000,1,0,0,1
836,defense_vs_attack,420.000000,460.000000,1,1,0,1
837,baseline,120.000000,160.000000,0,0,0,1
837,attack_only,220.000000,260.000000,0,1,0,1
837,defense_only,320.000000,360.000000,1,0,0,1
837,defense_vs_attack,420.000000,460.000000,1,1,0,1
842,baseline,120.000000,160.000000,0,0,0,1
842,attack_only,220.000000,260.000000,0,1,0,1
842,defense_only,320.000000,360.000000,1,0,0,1
842,defense_vs_attack,420.000000,460.000000,1,1,0,1
843,baseline,120.000000,160.000000,0,0,0,1
843,attack_only,220.000000,260.000000,0,1,0,1
843,defense_only,320.000000,360.000000,1,0,0,1
843,defense_vs_attack,420.000000,460.000000,1,1,0,1
841,baseline,120.000000,160.000000,0,0,0,1
841,attack_only,220.000000,260.000000,0,1,0,1
841,defense_only,320.000000,360.000000,1,0,0,1
841,defense_vs_attack,420.000000,460.000000,1,1,0,1
847,baseline,120.000000,160.000000,0,0,0,1
847,attack_only,220.000000,260.000000,0,1,1,1
847,defense_only,320.000000,360.000000,1,0,0,1
847,defense_vs_attack,420.000000,460.000000,1,1,0,1
848,baseline,120.000000,160.000000,0,0,0,1
848,attack_only,220.000000,260.000000,0,1,0,1
848,defense_only,320.000000,360.000000,1,0,0,1
848,defense_vs_attack,420.000000,460.000000,1,1,0,1
849,baseline,120.000000,160.000000,0,0,0,1
849,attack_only,220.000000,260.000000,0,1,0,1
849,defense_only,320.000000,360.000000,1,0,0,1
849,defense_vs_attack,420.000000,460.000000,1,1,0,1
857,baseline,120.000000,160.000000,0,0,0,1
857,attack_only,220.000000,260.000000,0,1,0,1
857,defense_only,320.000000,360.000000,1,0,0,1
857,defense_vs_attack,420.000000,460.000000,1,1,0,1
863,baseline,120.000000,160.000000,0,0,0,1
863,attack_only,220.000000,260.000000,0,1,0,1
863,defense_only,320.000000,360.000000,1,0,0,1
863,defense_vs_attack,420.000000,460.000000,1,1,0,1
861,baseline,120.000000,160.000000,0,0,0,1
861,attack_only,220.000000,260.000000,0,1,0,1
861,defense_only,320.000000,360.000000,1,0,0,1
861,defense_vs_attack,420.000000,460.000000,1,1,0,1
865,baseline,120.000000,160.000000,0,0,0,1
865,attack_only,220.000000,260.000000,0,1,0,1
865,defense_only,320.000000,360.000000,1,0,0,1
865,defense_vs_attack,420.000000,460.000000,1,1,0,1
858,baseline,120.000000,160.000000,0,0,0,1
858,attack_only,220.000000,260.000000,0,1,0,1
858,defense_only,320.000000,360.000000,1,0,0,1
858,defense_vs_attack,420.000000,460.000000,1,1,0,1
866,baseline,120.000000,160.000000,0,0,0,1
866,attack_only,220.000000,260.000000,0,1,0,1
866,defense_only,320.000000,360.000000,1,0,0,1
866,defense_vs_attack,420.000000,460.000000,1,1,0,1
867,baseline,120.000000,160.000000,0,0,1,1
867,attack_only,220.000000,260.000000,0,1,1,1
867,defense_only,320.000000,360.000000,1,0,1,1
867,defense_vs_attack,420.000000,460.000000,1,1,0,1
870,baseline,120.000000,160.000000,0,0,0,1
870,attack_only,220.000000,260.000000,0,1,0,1
870,defense_only,320.000000,360.000000,1,0,0,1
870,defense_vs_attack,420.000000,460.000000,1,1,0,1
869,baseline,120.000000,160.000000,0,0,0,1
869,attack_only,220.000000,260.000000,0,1,0,1
869,defense_only,320.000000,360.000000,1,0,0,1
869,defense_vs_attack,420.000000,460.000000,1,1,0,1
872,baseline,120.000000,160.000000,0,0,0,1
872,attack_only,220.000000,260.000000,0,1,0,1
872,defense_only,320.000000,360.000000,1,0,0,1
872,defense_vs_attack,420.000000,460.000000,1,1,0,1
875,baseline,120.000000,160.000000,0,0,0,1
875,attack_only,220.000000,260.000000,0,1,0,1
875,defense_only,320.000000,360.000000,1,0,0,1
875,defense_vs_attack,420.000000,460.000000,1,1,0,1
880,baseline,120.000000,160.000000,0,0,1,1
880,attack_only,220.000000,260.000000,0,1,1,1
880,defense_only,320.000000,360.000000,1,0,0,1
880,defense_vs_attack,420.000000,460.000000,1,1,0,1
881,baseline,120.000000,160.000000,0,0,0,1
881,attack_only,220.000000,260.000000,0,1,0,1
881,defense_only,320.000000,360.000000,1,0,0,1
881,defense_vs_attack,420.000000,460.000000,1,1,0,1
883,baseline,120.000000,160.000000,0,0,0,1
883,attack_only,220.000000,260.000000,0,1,0,1
883,defense_only,320.000000,360.000000,1,0,0,1
883,defense_vs_attack,420.000000,460.000000,1,1,0,1
884,baseline,120.000000,160.000000,0,0,0,1
884,attack_only,220.000000,260.000000,0,1,1,1
884,defense_only,320.000000,360.000000,1,0,0,1
884,defense_vs_attack,420.000000,460.000000,1,1,0,1
887,baseline,120.000000,160.000000,0,0,0,1
887,attack_only,220.000000,260.000000,0,1,0,1
887,defense_only,320.000000,360.000000,1,0,0,1
887,defense_vs_attack,420.000000,460.000000,1,1,0,1
888,baseline,120.000000,160.000000,0,0,0,1
888,attack_only,220.000000,260.000000,0,1,0,1
888,defense_only,320.000000,360.000000,1,0,1,1
888,defense_vs_attack,420.000000,460.000000,1,1,0,1
894,baseline,120.000000,160.000000,0,0,0,1
894,attack_only,220.000000,260.000000,0,1,0,1
894,defense_only,320.000000,360.000000,1,0,0,1
894,defense_vs_attack,420.000000,460.000000,1,1,0,1
891,baseline,120.000000,160.000000,0,0,0,1
891,attack_only,220.000000,260.000000,0,1,0,1
891,defense_only,320.000000,360.000000,1,0,0,1
891,defense_vs_attack,420.000000,460.000000,1,1,0,1
913,baseline,120.000000,160.000000,0,0,0,1
913,attack_only,220.000000,260.000000,0,1,0,1
913,defense_only,320.000000,360.000000,1,0,0,1
913,defense_vs_attack,420.000000,460.000000,1,1,0,1
922,baseline,120.000000,160.000000,0,0,0,1
922,attack_only,220.000000,260.000000,0,1,0,1
922,defense_only,320.000000,360.000000,1,0,0,1
922,defense_vs_attack,420.000000,460.000000,1,1,0,1
916,baseline,120.000000,160.000000,0,0,0,1
916,attack_only,220.000000,260.000000,0,1,1,1
916,defense_only,320.000000,360.000000,1,0,0,1
916,defense_vs_attack,420.000000,460.000000,1,1,0,1
921,baseline,120.000000,160.000000,0,0,0,1
921,attack_only,220.000000,260.000000,0,1,1,1
921,defense_only,320.000000,360.000000,1,0,0,1
921,defense_vs_attack,420.000000,460.000000,1,1,0,1
924,baseline,120.000000,160.000000,0,0,0,1
924,attack_only,220.000000,260.000000,0,1,0,1
924,defense_only,320.000000,360.000000,1,0,0,1
924,defense_vs_attack,420.000000,460.000000,1,1,0,1
926,baseline,120.000000,160.000000,0,0,0,1
926,attack_only,220.000000,260.000000,0,1,0,1
926,defense_only,320.000000,360.000000,1,0,0,1
926,defense_vs_attack,420.000000,460.000000,1,1,0,1
931,baseline,120.000000,160.000000,0,0,1,1
931,attack_only,220.000000,260.000000,0,1,1,1
931,defense_only,320.000000,360.000000,1,0,1,1
931,defense_vs_attack,420.000000,460.000000,1,1,0,1
934,baseline,120.000000,160.000000,0,0,1,1
934,attack_only,220.000000,260.000000,0,1,1,1
934,defense_only,320.000000,360.000000,1,0,1,1
934,defense_vs_attack,420.000000,460.000000,1,1,0,1
936,baseline,120.000000,160.000000,0,0,0,1
936,attack_only,220.000000,260.000000,0,1,0,1
936,defense_only,320.000000,360.000000,1,0,0,1
936,defense_vs_attack,420.000000,460.000000,1,1,0,1
939,baseline,120.000000,160.000000,0,0,0,1
939,attack_only,220.000000,260.000000,0,1,0,1
939,defense_only,320.000000,360.000000,1,0,0,1
939,defense_vs_attack,420.000000,460.000000,1,1,0,1
937,baseline,120.000000,160.000000,0,0,1,1
937,attack_only,220.000000,260.000000,0,1,1,1
937,defense_only,320.000000,360.000000,1,0,1,1
937,defense_vs_attack,420.000000,460.000000,1,1,0,1
943,baseline,120.000000,160.000000,0,0,0,1
943,attack_only,220.000000,260.000000,0,1,1,1
943,defense_only,320.000000,360.000000,1,0,0,1
943,defense_vs_attack,420.000000,460.000000,1,1,0,1
946,baseline,120.000000,160.000000,0,0,0,1
946,attack_only,220.000000,260.000000,0,1,0,1
946,defense_only,320.000000,360.000000,1,0,0,1
946,defense_vs_attack,420.000000,460.000000,1,1,0,1
948,baseline,120.000000,160.000000,0,0,1,1
948,attack_only,220.000000,260.000000,0,1,1,1
948,defense_only,320.000000,360.000000,1,0,1,1
948,defense_vs_attack,420.000000,460.000000,1,1,0,1
947,baseline,120.000000,160.000000,0,0,0,1
947,attack_only,220.000000,260.000000,0,1,0,1
947,defense_only,320.000000,360.000000,1,0,0,1
947,defense_vs_attack,420.000000,460.000000,1,1,0,1
949,baseline,120.000000,160.000000,0,0,0,1
949,attack_only,220.000000,260.000000,0,1,0,1
949,defense_only,320.000000,360.000000,1,0,0,1
949,defense_vs_attack,420.000000,460.000000,1,1,0,1
952,baseline,120.000000,160.000000,0,0,0,1
952,attack_only,220.000000,260.000000,0,1,0,1
952,defense_only,320.000000,360.000000,1,0,0,1
952,defense_vs_attack,420.000000,460.000000,1,1,0,1
954,baseline,120.000000,160.000000,0,0,0,1
954,attack_only,220.000000,260.000000,0,1,1,1
954,defense_only,320.000000,360.000000,1,0,0,1
954,defense_vs_attack,420.000000,460.000000,1,1,0,1
955,baseline,120.000000,160.000000,0,0,0,1
955,attack_only,220.000000,260.000000,0,1,1,1
955,defense_only,320.000000,360.000000,1,0,0,1
955,defense_vs_attack,420.000000,460.000000,1,1,0,1
959,baseline,120.000000,160.000000,0,0,0,1
959,attack_only,220.000000,260.000000,0,1,1,1
959,defense_only,320.000000,360.000000,1,0,0,1
959,defense_vs_attack,420.000000,460.000000,1,1,0,1
960,baseline,120.000000,160.000000,0,0,0,1
960,attack_only,220.000000,260.000000,0,1,0,1
960,defense_only,320.000000,360.000000,1,0,0,1
960,defense_vs_attack,420.000000,460.000000,1,1,0,1
970,baseline,120.000000,160.000000,0,0,0,1
970,attack_only,220.000000,260.000000,0,1,0,1
970,defense_only,320.000000,360.000000,1,0,0,1
970,defense_vs_attack,420.000000,460.000000,1,1,0,1
977,baseline,120.000000,160.000000,0,0,0,1
977,attack_only,220.000000,260.000000,0,1,0,1
977,defense_only,320.000000,360.000000,1,0,0,1
977,defense_vs_attack,420.000000,460.000000,1,1,0,1
969,baseline,120.000000,160.000000,0,0,1,1
969,attack_only,220.000000,260.000000,0,1,1,1
969,defense_only,320.000000,360.000000,1,0,0,1
969,defense_vs_attack,420.000000,460.000000,1,1,0,1
976,baseline,120.000000,160.000000,0,0,0,1
976,attack_only,220.000000,260.000000,0,1,0,1
976,defense_only,320.000000,360.000000,1,0,0,1
976,defense_vs_attack,420.000000,460.000000,1,1,0,1
978,baseline,120.000000,160.000000,0,0,0,1
978,attack_only,220.000000,260.000000,0,1,0,1
978,defense_only,320.000000,360.000000,1,0,0,1
978,defense_vs_attack,420.000000,460.000000,1,1,0,1
983,baseline,120.000000,160.000000,0,0,0,1
983,attack_only,220.000000,260.000000,0,1,1,1
983,defense_only,320.000000,360.000000,1,0,0,1
983,defense_vs_attack,420.000000,460.000000,1,1,0,1
982,baseline,120.000000,160.000000,0,0,0,1
982,attack_only,220.000000,260.000000,0,1,0,1
982,defense_only,320.000000,360.000000,1,0,0,1
982,defense_vs_attack,420.000000,460.000000,1,1,0,1
986,baseline,120.000000,160.000000,0,0,0,1
986,attack_only,220.000000,260.000000,0,1,0,1
986,defense_only,320.000000,360.000000,1,0,0,1
986,defense_vs_attack,420.000000,460.000000,1,1,0,1
987,baseline,120.000000,160.000000,0,0,0,1
987,attack_only,220.000000,260.000000,0,1,0,1
987,defense_only,320.000000,360.000000,1,0,0,1
987,defense_vs_attack,420.000000,460.000000,1,1,0,1
998,baseline,120.000000,160.000000,0,0,0,1
998,attack_only,220.000000,260.000000,0,1,0,1
998,defense_only,320.000000,360.000000,1,0,0,1
998,defense_vs_attack,420.000000,460.000000,1,1,0,1
997,baseline,120.000000,160.000000,0,0,0,1
997,attack_only,220.000000,260.000000,0,1,0,1
997,defense_only,320.000000,360.000000,1,0,0,1
997,defense_vs_attack,420.000000,460.000000,1,1,0,1
992,baseline,120.000000,160.000000,0,0,0,1
992,attack_only,220.000000,260.000000,0,1,0,1
992,defense_only,320.000000,360.000000,1,0,0,1
992,defense_vs_attack,420.000000,460.000000,1,1,0,1
1006,baseline,120.000000,160.000000,0,0,0,1
1006,attack_only,220.000000,260.000000,0,1,1,1
1006,defense_only,320.000000,360.000000,1,0,0,1
1006,defense_vs_attack,420.000000,460.000000,1,1,0,1
1005,baseline,120.000000,160.000000,0,0,1,1
1005,attack_only,220.000000,260.000000,0,1,1,1
1005,defense_only,320.000000,360.000000,1,0,1,1
1005,defense_vs_attack,420.000000,460.000000,1,1,0,1
1009,baseline,120.000000,160.000000,0,0,1,1
1009,attack_only,220.000000,260.000000,0,1,1,1
1009,defense_only,320.000000,360.000000,1,0,1,1
1009,defense_vs_attack,420.000000,460.000000,1,1,0,1
1015,baseline,120.000000,160.000000,0,0,0,1
1015,attack_only,220.000000,260.000000,0,1,0,1
1015,defense_only,320.000000,360.000000,1,0,0,1
1015,defense_vs_attack,420.000000,460.000000,1,1,0,1
1014,baseline,120.000000,160.000000,0,0,0,1
1014,attack_only,220.000000,260.000000,0,1,0,1
1014,defense_only,320.000000,360.000000,1,0,0,1
1014,defense_vs_attack,420.000000,460.000000,1,1,0,1
1022,baseline,120.000000,160.000000,0,0,0,1
1022,attack_only,220.000000,260.000000,0,1,0,1
1022,defense_only,320.000000,360.000000,1,0,0,1
1022,defense_vs_attack,420.000000,460.000000,1,1,0,1
1028,baseline,120.000000,160.000000,0,0,0,1
1028,attack_only,220.000000,260.000000,0,1,0,1
1028,defense_only,320.000000,360.000000,1,0,0,1
1028,defense_vs_attack,420.000000,460.000000,1,1,0,1
1027,baseline,120.000000,160.000000,0,0,0,1
1027,attack_only,220.000000,260.000000,0,1,0,1
1027,defense_only,320.000000,360.000000,1,0,0,1
1027,defense_vs_attack,420.000000,460.000000,1,1,0,1
1031,baseline,120.000000,160.000000,0,0,0,1
1031,attack_only,220.000000,260.000000,0,1,0,1
1031,defense_only,320.000000,360.000000,1,0,0,1
1031,defense_vs_attack,420.000000,460.000000,1,1,0,1
1034,baseline,120.000000,160.000000,0,0,1,1
1034,attack_only,220.000000,260.000000,0,1,1,1
1034,defense_only,320.000000,360.000000,1,0,1,1
1034,defense_vs_attack,420.000000,460.000000,1,1,0,1
1042,baseline,120.000000,160.000000,0,0,0,1
1042,attack_only,220.000000,260.000000,0,1,0,1
1042,defense_only,320.000000,360.000000,1,0,0,1
1042,defense_vs_attack,420.000000,460.000000,1,1,0,1
1043,baseline,120.000000,160.000000,0,0,1,1
1043,attack_only,220.000000,260.000000,0,1,1,1
1043,defense_only,320.000000,360.000000,1,0,1,1
1043,defense_vs_attack,420.000000,460.000000,1,1,0,1
1045,baseline,120.000000,160.000000,0,0,0,1
1045,attack_only,220.000000,260.000000,0,1,0,1
1045,defense_only,320.000000,360.000000,1,0,0,1
1045,defense_vs_attack,420.000000,460.000000,1,1,0,1
1049,baseline,120.000000,160.000000,0,0,0,1
1049,attack_only,220.000000,260.000000,0,1,1,1
1049,defense_only,320.000000,360.000000,1,0,0,1
1049,defense_vs_attack,420.000000,460.000000,1,1,0,1
1054,baseline,120.000000,160.000000,0,0,0,1
1054,attack_only,220.000000,260.000000,0,1,0,1
1054,defense_only,320.000000,360.000000,1,0,0,1
1054,defense_vs_attack,420.000000,460.000000,1,1,0,1
1055,baseline,120.000000,160.000000,0,0,1,1
1055,attack_only,220.000000,260.000000,0,1,1,1
1055,defense_only,320.000000,360.000000,1,0,1,1
1055,defense_vs_attack,420.000000,460.000000,1,1,0,1
1056,baseline,120.000000,160.000000,0,0,0,1
1056,attack_only,220.000000,260.000000,0,1,0,1
1056,defense_only,320.000000,360.000000,1,0,0,1
1056,defense_vs_attack,420.000000,460.000000,1,1,0,1
1058,baseline,120.000000,160.000000,0,0,0,1
1058,attack_only,220.000000,260.000000,0,1,0,1
1058,defense_only,320.000000,360.000000,1,0,0,1
1058,defense_vs_attack,420.000000,460.000000,1,1,0,1
1063,baseline,120.000000,160.000000,0,0,0,1
1063,attack_only,220.000000,260.000000,0,1,0,1
1063,defense_only,320.000000,360.000000,1,0,0,1
1063,defense_vs_attack,420.000000,460.000000,1,1,0,1
1060,baseline,120.000000,160.000000,0,0,0,1
1060,attack_only,220.000000,260.000000,0,1,0,1
1060,defense_only,320.000000,360.000000,1,0,0,1
1060,defense_vs_attack,420.000000,460.000000,1,1,0,1
1068,baseline,120.000000,160.000000,0,0,0,1
1068,attack_only,220.000000,260.000000,0,1,1,1
1068,defense_only,320.000000,360.000000,1,0,0,1
1068,defense_vs_attack,420.000000,460.000000,1,1,0,1
1072,baseline,120.000000,160.000000,0,0,0,1
1072,attack_only,220.000000,260.000000,0,1,0,1
1072,defense_only,320.000000,360.000000,1,0,0,1
1072,defense_vs_attack,420.000000,460.000000,1,1,0,1
1074,baseline,120.000000,160.000000,0,0,0,1
1074,attack_only,220.000000,260.000000,0,1,1,1
1074,defense_only,320.000000,360.000000,1,0,0,1
1074,defense_vs_attack,420.000000,460.000000,1,1,0,1
1075,baseline,120.000000,160.000000,0,0,0,1
1075,attack_only,220.000000,260.000000,0,1,1,1
1075,defense_only,320.000000,360.000000,1,0,0,1
1075,defense_vs_attack,420.000000,460.000000,1,1,0,1
1079,baseline,120.000000,160.000000,0,0,0,1
1079,attack_only,220.000000,260.000000,0,1,0,1
1079,defense_only,320.000000,360.000000,1,0,0,1
1079,defense_vs_attack,420.000000,460.000000,1,1,0,1
1080,baseline,120.000000,160.000000,0,0,0,1
1080,attack_only,220.000000,260.000000,0,1,0,1
1080,defense_only,320.000000,360.000000,1,0,0,1
1080,defense_vs_attack,420.000000,460.000000,1,1,0,1
1082,baseline,120.000000,160.000000,0,0,1,1
1082,attack_only,220.000000,260.000000,0,1,1,1
1082,defense_only,320.000000,360.000000,1,0,1,1
1082,defense_vs_attack,420.000000,460.000000,1,1,1,1
1084,baseline,120.000000,160.000000,0,0,0,1
1084,attack_only,220.000000,260.000000,0,1,0,1
1084,defense_only,320.000000,360.000000,1,0,0,1
1084,defense_vs_attack,420.000000,460.000000,1,1,0,1
