run_id,scenario,window_start,window_end,defense_enabled,attack_enabled,attacker_on_path,num_attackers_label
100000670,attack_only,220.000000,260.000000,0,1,0,1
100000670,defense_only,320.000000,360.000000,1,0,0,1
100000670,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000668,attack_only,120.000000,160.000000,0,1,1,1
100000668,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000668,defense_only,320.000000,360.000000,1,0,1,1
100000668,baseline,420.000000,460.000000,0,0,1,1
100000673,defense_only,120.000000,160.000000,1,0,0,1
100000673,attack_only,220.000000,260.000000,0,1,0,1
100000673,baseline,320.000000,360.000000,0,0,0,1
100000673,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000671,defense_only,120.000000,160.000000,1,0,0,1
100000671,attack_only,220.000000,260.000000,0,1,0,1
100000671,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000671,baseline,420.000000,460.000000,0,0,0,1
100000674,attack_only,120.000000,160.000000,0,1,1,1
100000674,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000674,defense_only,320.000000,360.000000,1,0,1,1
100000674,baseline,420.000000,460.000000,0,0,0,1
100000676,attack_only,120.000000,160.000000,0,1,1,1
100000676,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000676,baseline,320.000000,360.000000,0,0,1,1
100000676,defense_only,420.000000,460.000000,1,0,1,1
100000679,attack_only,120.000000,160.000000,0,1,1,1
100000679,baseline,220.000000,260.000000,0,0,0,1
100000679,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000679,defense_only,420.000000,460.000000,1,0,1,1
100000680,attack_only,120.000000,160.000000,0,1,1,1
100000680,baseline,220.000000,260.000000,0,0,1,1
100000680,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000680,defense_only,420.000000,460.000000,1,0,1,1
100000683,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000683,baseline,220.000000,260.000000,0,0,0,1
100000683,attack_only,320.000000,360.000000,0,1,0,1
100000683,defense_only,420.000000,460.000000,1,0,0,1
100000685,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000685,attack_only,220.000000,260.000000,0,1,0,1
100000685,baseline,320.000000,360.000000,0,0,0,1
100000685,defense_only,420.000000,460.000000,1,0,0,1
100000682,defense_only,120.000000,160.000000,1,0,0,1
100000682,baseline,220.000000,260.000000,0,0,0,1
100000682,attack_only,320.000000,360.000000,0,1,0,1
100000682,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000684,defense_only,120.000000,160.000000,1,0,0,1
100000684,baseline,220.000000,260.000000,0,0,0,1
100000684,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000684,attack_only,420.000000,460.000000,0,1,0,1
100000688,defense_only,120.000000,160.000000,1,0,0,1
100000688,attack_only,220.000000,260.000000,0,1,0,1
100000688,baseline,320.000000,360.000000,0,0,0,1
100000688,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000687,defense_only,120.000000,160.000000,1,0,0,1
100000687,baseline,220.000000,260.000000,0,0,0,1
100000687,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000687,attack_only,420.000000,460.000000,0,1,0,1
100000690,baseline,120.000000,160.000000,0,0,0,1
100000690,defense_only,220.000000,260.000000,1,0,0,1
100000690,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000690,attack_only,420.000000,460.000000,0,1,1,1
100000692,attack_only,120.000000,160.000000,0,1,1,1
100000692,defense_only,220.000000,260.000000,1,0,0,1
100000692,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000692,baseline,420.000000,460.000000,0,0,0,1
100000698,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000698,baseline,220.000000,260.000000,0,0,0,1
100000698,defense_only,320.000000,360.000000,1,0,0,1
100000698,attack_only,420.000000,460.000000,0,1,1,1
100000704,defense_only,120.000000,160.000000,1,0,0,1
100000704,baseline,220.000000,260.000000,0,0,0,1
100000704,attack_only,320.000000,360.000000,0,1,0,1
100000704,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000699,baseline,120.000000,160.000000,0,0,0,1
100000699,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000699,defense_only,320.000000,360.000000,1,0,0,1
100000699,attack_only,420.000000,460.000000,0,1,0,1
100000705,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000705,baseline,220.000000,260.000000,0,0,0,1
100000705,attack_only,320.000000,360.000000,0,1,0,1
100000705,defense_only,420.000000,460.000000,1,0,0,1
100000707,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000707,attack_only,220.000000,260.000000,0,1,0,1
100000707,defense_only,320.000000,360.000000,1,0,0,1
100000707,baseline,420.000000,460.000000,0,0,0,1
100000711,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000711,defense_only,220.000000,260.000000,1,0,1,1
100000711,baseline,320.000000,360.000000,0,0,1,1
100000711,attack_only,420.000000,460.000000,0,1,1,1
100000715,baseline,120.000000,160.000000,0,0,0,1
100000715,attack_only,220.000000,260.000000,0,1,0,1
100000715,defense_only,320.000000,360.000000,1,0,0,1
100000715,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000717,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000717,attack_only,220.000000,260.000000,0,1,0,1
100000717,defense_only,320.000000,360.000000,1,0,0,1
100000717,baseline,420.000000,460.000000,0,0,0,1
100000718,attack_only,120.000000,160.000000,0,1,1,1
100000718,baseline,220.000000,260.000000,0,0,1,1
100000718,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000718,defense_only,420.000000,460.000000,1,0,1,1
100000724,attack_only,120.000000,160.000000,0,1,1,1
100000724,defense_only,220.000000,260.000000,1,0,1,1
100000724,baseline,320.000000,360.000000,0,0,1,1
100000724,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000737,baseline,120.000000,160.000000,0,0,0,1
100000737,defense_only,220.000000,260.000000,1,0,0,1
100000737,attack_only,320.000000,360.000000,0,1,0,1
100000737,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000738,defense_only,120.000000,160.000000,1,0,0,1
100000738,attack_only,220.000000,260.000000,0,1,1,1
100000738,baseline,320.000000,360.000000,0,0,0,1
100000738,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000742,attack_only,120.000000,160.000000,0,1,0,1
100000742,defense_only,220.000000,260.000000,1,0,0,1
100000742,baseline,320.000000,360.000000,0,0,0,1
100000742,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000752,defense_only,120.000000,160.000000,1,0,0,1
100000752,baseline,220.000000,260.000000,0,0,0,1
100000752,attack_only,320.000000,360.000000,0,1,1,1
100000752,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000751,attack_only,120.000000,160.000000,0,1,1,1
100000751,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000751,defense_only,320.000000,360.000000,1,0,1,1
100000751,baseline,420.000000,460.000000,0,0,1,1
100000756,attack_only,120.000000,160.000000,0,1,0,1
100000756,defense_only,220.000000,260.000000,1,0,0,1
100000756,baseline,320.000000,360.000000,0,0,0,1
100000756,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000759,baseline,120.000000,160.000000,0,0,0,1
100000759,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000759,attack_only,320.000000,360.000000,0,1,1,1
100000759,defense_only,420.000000,460.000000,1,0,0,1
100000762,baseline,120.000000,160.000000,0,0,0,1
100000762,defense_only,220.000000,260.000000,1,0,0,1
100000762,attack_only,320.000000,360.000000,0,1,1,1
100000762,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000761,baseline,120.000000,160.000000,0,0,0,1
100000761,defense_only,220.000000,260.000000,1,0,0,1
100000761,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000761,attack_only,420.000000,460.000000,0,1,0,1
100000763,attack_only,120.000000,160.000000,0,1,0,1
100000763,baseline,220.000000,260.000000,0,0,0,1
100000763,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000763,defense_only,420.000000,460.000000,1,0,0,1
100000768,defense_only,120.000000,160.000000,1,0,0,1
100000768,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000768,attack_only,320.000000,360.000000,0,1,1,1
100000768,baseline,420.000000,460.000000,0,0,0,1
100000770,defense_only,120.000000,160.000000,1,0,1,1
100000770,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000770,attack_only,320.000000,360.000000,0,1,1,1
100000770,baseline,420.000000,460.000000,0,0,1,1
100000774,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000774,baseline,220.000000,260.000000,0,0,1,1
100000774,attack_only,320.000000,360.000000,0,1,1,1
100000774,defense_only,420.000000,460.000000,1,0,1,1
100000779,attack_only,120.000000,160.000000,0,1,1,1
100000779,baseline,220.000000,260.000000,0,0,1,1
100000779,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000779,defense_only,420.000000,460.000000,1,0,0,1
100000784,baseline,120.000000,160.000000,0,0,0,1
100000784,attack_only,220.000000,260.000000,0,1,1,1
100000784,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000784,defense_only,420.000000,460.000000,1,0,0,1
100000786,baseline,120.000000,160.000000,0,0,1,1
100000786,defense_only,220.000000,260.000000,1,0,1,1
100000786,attack_only,320.000000,360.000000,0,1,1,1
100000786,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000785,attack_only,120.000000,160.000000,0,1,0,1
100000785,defense_only,220.000000,260.000000,1,0,0,1
100000785,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000785,baseline,420.000000,460.000000,0,0,0,1
100000790,defense_only,120.000000,160.000000,1,0,1,1
100000790,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000790,attack_only,320.000000,360.000000,0,1,1,1
100000790,baseline,420.000000,460.000000,0,0,1,1
100000795,baseline,120.000000,160.000000,0,0,0,1
100000795,defense_only,220.000000,260.000000,1,0,0,1
100000795,attack_only,320.000000,360.000000,0,1,0,1
100000795,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000796,defense_only,120.000000,160.000000,1,0,0,1
100000796,baseline,220.000000,260.000000,0,0,0,1
100000796,attack_only,320.000000,360.000000,0,1,0,1
100000796,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000801,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000801,attack_only,220.000000,260.000000,0,1,0,1
100000801,defense_only,320.000000,360.000000,1,0,0,1
100000801,baseline,420.000000,460.000000,0,0,0,1
100000807,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000807,attack_only,220.000000,260.000000,0,1,0,1
100000807,baseline,320.000000,360.000000,0,0,0,1
100000807,defense_only,420.000000,460.000000,1,0,0,1
100000809,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000809,attack_only,220.000000,260.000000,0,1,0,1
100000809,defense_only,320.000000,360.000000,1,0,0,1
100000809,baseline,420.000000,460.000000,0,0,0,1
100000811,baseline,120.000000,160.000000,0,0,0,1
100000811,defense_only,220.000000,260.000000,1,0,0,1
100000811,attack_only,320.000000,360.000000,0,1,0,1
100000811,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000815,defense_only,120.000000,160.000000,1,0,0,1
100000815,attack_only,220.000000,260.000000,0,1,1,1
100000815,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000815,baseline,420.000000,460.000000,0,0,1,1
100000814,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000814,attack_only,220.000000,260.000000,0,1,0,1
100000814,baseline,320.000000,360.000000,0,0,0,1
100000814,defense_only,420.000000,460.000000,1,0,0,1
100000817,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000817,baseline,220.000000,260.000000,0,0,0,1
100000817,defense_only,320.000000,360.000000,1,0,0,1
100000817,attack_only,420.000000,460.000000,0,1,0,1
100000821,defense_only,120.000000,160.000000,1,0,0,1
100000821,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000821,attack_only,320.000000,360.000000,0,1,0,1
100000821,baseline,420.000000,460.000000,0,0,0,1
100000830,attack_only,120.000000,160.000000,0,1,0,1
100000830,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000830,defense_only,320.000000,360.000000,1,0,0,1
100000830,baseline,420.000000,460.000000,0,0,0,1
100000823,attack_only,120.000000,160.000000,0,1,0,1
100000823,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000823,baseline,320.000000,360.000000,0,0,0,1
100000823,defense_only,420.000000,460.000000,1,0,0,1
100000828,attack_only,120.000000,160.000000,0,1,0,1
100000828,defense_only,220.000000,260.000000,1,0,0,1
100000828,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000828,baseline,420.000000,460.000000,0,0,0,1
100000831,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000831,attack_only,220.000000,260.000000,0,1,1,1
100000831,baseline,320.000000,360.000000,0,0,1,1
100000831,defense_only,420.000000,460.000000,1,0,1,1
100000832,defense_only,120.000000,160.000000,1,0,0,1
100000832,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000832,baseline,320.000000,360.000000,0,0,0,1
100000832,attack_only,420.000000,460.000000,0,1,1,1
100000834,attack_only,120.000000,160.000000,0,1,1,1
100000834,baseline,220.000000,260.000000,0,0,0,1
100000834,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000834,defense_only,420.000000,460.000000,1,0,0,1
100000837,defense_only,120.000000,160.000000,1,0,0,1
100000837,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000837,baseline,320.000000,360.000000,0,0,1,1
100000837,attack_only,420.000000,460.000000,0,1,1,1
100000839,attack_only,120.000000,160.000000,0,1,0,1
100000839,defense_only,220.000000,260.000000,1,0,0,1
100000839,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000839,baseline,420.000000,460.000000,0,0,0,1
100000847,attack_only,120.000000,160.000000,0,1,0,1
100000847,baseline,220.000000,260.000000,0,0,0,1
100000847,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000847,defense_only,420.000000,460.000000,1,0,0,1
100000846,defense_only,120.000000,160.000000,1,0,1,1
100000846,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000846,baseline,320.000000,360.000000,0,0,1,1
100000846,attack_only,420.000000,460.000000,0,1,1,1
100000855,attack_only,120.000000,160.000000,0,1,0,1
100000855,defense_only,220.000000,260.000000,1,0,0,1
100000855,baseline,320.000000,360.000000,0,0,0,1
100000855,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000881,defense_only,120.000000,160.000000,1,0,1,1
100000881,attack_only,220.000000,260.000000,0,1,1,1
100000881,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000881,baseline,420.000000,460.000000,0,0,1,1
100000882,attack_only,120.000000,160.000000,0,1,0,1
100000882,baseline,220.000000,260.000000,0,0,0,1
100000882,defense_only,320.000000,360.000000,1,0,0,1
100000882,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000884,defense_only,120.000000,160.000000,1,0,0,1
100000884,baseline,220.000000,260.000000,0,0,0,1
100000884,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000884,attack_only,420.000000,460.000000,0,1,0,1
100000878,baseline,120.000000,160.000000,0,0,0,1
100000878,defense_only,220.000000,260.000000,1,0,0,1
100000878,attack_only,320.000000,360.000000,0,1,0,1
100000878,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000889,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000889,baseline,220.000000,260.000000,0,0,0,1
100000889,attack_only,320.000000,360.000000,0,1,0,1
100000889,defense_only,420.000000,460.000000,1,0,0,1
100000891,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000891,attack_only,220.000000,260.000000,0,1,0,1
100000891,defense_only,320.000000,360.000000,1,0,0,1
100000891,baseline,420.000000,460.000000,0,0,0,1
100000890,baseline,120.000000,160.000000,0,0,1,1
100000890,defense_only,220.000000,260.000000,1,0,1,1
100000890,attack_only,320.000000,360.000000,0,1,1,1
100000890,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000894,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000894,attack_only,220.000000,260.000000,0,1,1,1
100000894,baseline,320.000000,360.000000,0,0,0,1
100000894,defense_only,420.000000,460.000000,1,0,0,1
100000901,baseline,120.000000,160.000000,0,0,0,1
100000901,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000901,defense_only,320.000000,360.000000,1,0,0,1
100000901,attack_only,420.000000,460.000000,0,1,0,1
100000897,defense_only,120.000000,160.000000,1,0,0,1
100000897,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000897,attack_only,320.000000,360.000000,0,1,0,1
100000897,baseline,420.000000,460.000000,0,0,0,1
100000903,baseline,120.000000,160.000000,0,0,0,1
100000903,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000903,defense_only,320.000000,360.000000,1,0,1,1
100000903,attack_only,420.000000,460.000000,0,1,0,1
100000913,defense_only,120.000000,160.000000,1,0,0,1
100000913,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000913,baseline,320.000000,360.000000,0,0,0,1
100000913,attack_only,420.000000,460.000000,0,1,0,1
100000914,attack_only,120.000000,160.000000,0,1,0,1
100000914,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000914,baseline,320.000000,360.000000,0,0,0,1
100000914,defense_only,420.000000,460.000000,1,0,0,1
100000919,attack_only,120.000000,160.000000,0,1,0,1
100000919,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000919,defense_only,320.000000,360.000000,1,0,0,1
100000919,baseline,420.000000,460.000000,0,0,0,1
100000921,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000921,attack_only,220.000000,260.000000,0,1,1,1
100000921,baseline,320.000000,360.000000,0,0,1,1
100000921,defense_only,420.000000,460.000000,1,0,1,1
100000917,defense_only,120.000000,160.000000,1,0,0,1
100000917,baseline,220.000000,260.000000,0,0,0,1
100000917,attack_only,320.000000,360.000000,0,1,0,1
100000917,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000925,defense_only,120.000000,160.000000,1,0,1,1
100000925,attack_only,220.000000,260.000000,0,1,1,1
100000925,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000925,baseline,420.000000,460.000000,0,0,1,1
100000927,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000927,attack_only,220.000000,260.000000,0,1,1,1
100000927,baseline,320.000000,360.000000,0,0,0,1
100000927,defense_only,420.000000,460.000000,1,0,0,1
100000932,defense_only,120.000000,160.000000,1,0,0,1
100000932,baseline,220.000000,260.000000,0,0,0,1
100000932,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000932,attack_only,420.000000,460.000000,0,1,0,1
100000934,attack_only,120.000000,160.000000,0,1,1,1
100000934,baseline,220.000000,260.000000,0,0,1,1
100000934,defense_only,320.000000,360.000000,1,0,1,1
100000934,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000942,baseline,120.000000,160.000000,0,0,0,1
100000942,defense_only,220.000000,260.000000,1,0,0,1
100000942,attack_only,320.000000,360.000000,0,1,0,1
100000942,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000943,baseline,120.000000,160.000000,0,0,0,1
100000943,attack_only,220.000000,260.000000,0,1,0,1
100000943,defense_only,320.000000,360.000000,1,0,0,1
100000943,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000944,baseline,120.000000,160.000000,0,0,0,1
100000944,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000944,defense_only,320.000000,360.000000,1,0,0,1
100000944,attack_only,420.000000,460.000000,0,1,0,1
100000947,defense_only,120.000000,160.000000,1,0,0,1
100000947,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000947,attack_only,320.000000,360.000000,0,1,0,1
100000947,baseline,420.000000,460.000000,0,0,0,1
100000951,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000951,defense_only,220.000000,260.000000,1,0,0,1
100000951,attack_only,320.000000,360.000000,0,1,0,1
100000951,baseline,420.000000,460.000000,0,0,0,1
100000952,attack_only,120.000000,160.000000,0,1,1,1
100000952,defense_only,220.000000,260.000000,1,0,1,1
100000952,baseline,320.000000,360.000000,0,0,1,1
100000952,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000960,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000960,attack_only,220.000000,260.000000,0,1,0,1
100000960,baseline,320.000000,360.000000,0,0,0,1
100000960,defense_only,420.000000,460.000000,1,0,0,1
100000957,baseline,120.000000,160.000000,0,0,0,1
100000957,defense_only,220.000000,260.000000,1,0,0,1
100000957,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000957,attack_only,420.000000,460.000000,0,1,0,1
100000958,attack_only,120.000000,160.000000,0,1,0,1
100000958,baseline,220.000000,260.000000,0,0,0,1
100000958,defense_only,320.000000,360.000000,1,0,0,1
100000958,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000962,defense_only,120.000000,160.000000,1,0,0,1
100000962,baseline,220.000000,260.000000,0,0,0,1
100000962,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000962,attack_only,420.000000,460.000000,0,1,0,1
100000974,attack_only,120.000000,160.000000,0,1,0,1
100000974,baseline,220.000000,260.000000,0,0,0,1
100000974,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000974,defense_only,420.000000,460.000000,1,0,0,1
100000977,defense_only,120.000000,160.000000,1,0,0,1
100000977,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000977,attack_only,320.000000,360.000000,0,1,0,1
100000977,baseline,420.000000,460.000000,0,0,0,1
100000981,baseline,120.000000,160.000000,0,0,0,1
100000981,defense_only,220.000000,260.000000,1,0,0,1
100000981,attack_only,320.000000,360.000000,0,1,0,1
100000981,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000978,baseline,120.000000,160.000000,0,0,0,1
100000978,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000978,defense_only,320.000000,360.000000,1,0,0,1
100000978,attack_only,420.000000,460.000000,0,1,1,1
100000985,baseline,120.000000,160.000000,0,0,0,1
100000985,defense_only,220.000000,260.000000,1,0,1,1
100000985,attack_only,320.000000,360.000000,0,1,1,1
100000985,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000987,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000987,attack_only,220.000000,260.000000,0,1,0,1
100000987,baseline,320.000000,360.000000,0,0,0,1
100000987,defense_only,420.000000,460.000000,1,0,0,1
100000990,defense_only,120.000000,160.000000,1,0,0,1
100000990,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000990,baseline,320.000000,360.000000,0,0,1,1
100000990,attack_only,420.000000,460.000000,0,1,1,1
100000991,baseline,120.000000,160.000000,0,0,0,1
100000991,attack_only,220.000000,260.000000,0,1,0,1
100000991,defense_only,320.000000,360.000000,1,0,0,1
100000991,defense_vs_attack,420.000000,460.000000,1,1,0,1
100001001,defense_only,120.000000,160.000000,1,0,0,1
100001001,defense_vs_attack,220.000000,260.000000,1,1,0,1
100001001,attack_only,320.000000,360.000000,0,1,0,1
100001001,baseline,420.000000,460.000000,0,0,0,1
100001002,attack_only,120.000000,160.000000,0,1,1,1
100001002,defense_only,220.000000,260.000000,1,0,1,1
100001002,defense_vs_attack,320.000000,360.000000,1,1,0,1
100001002,baseline,420.000000,460.000000,0,0,1,1
100001005,baseline,120.000000,160.000000,0,0,0,1
100001005,defense_only,220.000000,260.000000,1,0,0,1
100001005,attack_only,320.000000,360.000000,0,1,0,1
100001005,defense_vs_attack,420.000000,460.000000,1,1,0,1
100001003,baseline,120.000000,160.000000,0,0,0,1
100001003,defense_only,220.000000,260.000000,1,0,0,1
100001003,defense_vs_attack,320.000000,360.000000,1,1,0,1
100001003,attack_only,420.000000,460.000000,0,1,1,1
100001006,defense_vs_attack,120.000000,160.000000,1,1,0,1
100001006,baseline,220.000000,260.000000,0,0,1,1
100001006,attack_only,320.000000,360.000000,0,1,1,1
100001006,defense_only,420.000000,460.000000,1,0,1,1
100001008,attack_only,120.000000,160.000000,0,1,0,1
100001008,defense_vs_attack,220.000000,260.000000,1,1,0,1
100001008,defense_only,320.000000,360.000000,1,0,0,1
100001008,baseline,420.000000,460.000000,0,0,0,1
100001025,defense_vs_attack,120.000000,160.000000,1,1,0,1
100001025,attack_only,220.000000,260.000000,0,1,1,1
100001025,baseline,320.000000,360.000000,0,0,0,1
100001025,defense_only,420.000000,460.000000,1,0,0,1
100001029,baseline,120.000000,160.000000,0,0,0,1
100001029,attack_only,220.000000,260.000000,0,1,1,1
100001029,defense_only,320.000000,360.000000,1,0,0,1
100001029,defense_vs_attack,420.000000,460.000000,1,1,0,1
100001033,attack_only,120.000000,160.000000,0,1,0,1
100001033,defense_vs_attack,220.000000,260.000000,1,1,0,1
100001033,defense_only,320.000000,360.000000,1,0,0,1
100001033,baseline,420.000000,460.000000,0,0,0,1
100001040,attack_only,120.000000,160.000000,0,1,0,1
100001040,defense_only,220.000000,260.000000,1,0,0,1
100001040,baseline,320.000000,360.000000,0,0,0,1
100001040,defense_vs_attack,420.000000,460.000000,1,1,0,1
100001039,baseline,120.000000,160.000000,0,0,0,1
100001039,attack_only,220.000000,260.000000,0,1,0,1
100001039,defense_only,320.000000,360.000000,1,0,0,1
100001039,defense_vs_attack,420.000000,460.000000,1,1,0,1
100001037,defense_only,120.000000,160.000000,1,0,0,1
100001037,attack_only,220.000000,260.000000,0,1,0,1
100001037,defense_vs_attack,320.000000,360.000000,1,1,0,1
100001037,baseline,420.000000,460.000000,0,0,0,1
100001045,baseline,120.000000,160.000000,0,0,0,1
100001045,attack_only,220.000000,260.000000,0,1,1,1
100001045,defense_vs_attack,320.000000,360.000000,1,1,0,1
100001045,defense_only,420.000000,460.000000,1,0,0,1
100001048,defense_only,120.000000,160.000000,1,0,0,1
100001048,baseline,220.000000,260.000000,0,0,0,1
100001048,attack_only,320.000000,360.000000,0,1,0,1
100001048,defense_vs_attack,420.000000,460.000000,1,1,0,1
100001047,baseline,120.000000,160.000000,0,0,0,1
100001047,defense_only,220.000000,260.000000,1,0,0,1
100001047,defense_vs_attack,320.000000,360.000000,1,1,0,1
100001047,attack_only,420.000000,460.000000,0,1,0,1
100001050,attack_only,120.000000,160.000000,0,1,1,1
100001050,baseline,220.000000,260.000000,0,0,1,1
100001050,defense_only,320.000000,360.000000,1,0,1,1
100001050,defense_vs_attack,420.000000,460.000000,1,1,0,1
100001053,baseline,120.000000,160.000000,0,0,0,1
100001053,defense_only,220.000000,260.000000,1,0,0,1
100001053,defense_vs_attack,320.000000,360.000000,1,1,0,1
100001053,attack_only,420.000000,460.000000,0,1,1,1
100001056,baseline,120.000000,160.000000,0,0,0,1
100001056,defense_only,220.000000,260.000000,1,0,1,1
100001056,attack_only,320.000000,360.000000,0,1,1,1
100001056,defense_vs_attack,420.000000,460.000000,1,1,0,1
100001057,attack_only,120.000000,160.000000,0,1,0,1
100001057,defense_vs_attack,220.000000,260.000000,1,1,0,1
100001057,baseline,320.000000,360.000000,0,0,0,1
100001057,defense_only,420.000000,460.000000,1,0,0,1
100001063,baseline,120.000000,160.000000,0,0,0,1
100001063,defense_only,220.000000,260.000000,1,0,0,1
100001063,attack_only,320.000000,360.000000,0,1,0,1
100001063,defense_vs_attack,420.000000,460.000000,1,1,0,1
100001070,attack_only,120.000000,160.000000,0,1,0,1
100001070,defense_only,220.000000,260.000000,1,0,0,1
100001070,defense_vs_attack,320.000000,360.000000,1,1,0,1
100001070,baseline,420.000000,460.000000,0,0,0,1
100001071,defense_vs_attack,120.000000,160.000000,1,1,0,1
100001071,defense_only,220.000000,260.000000,1,0,1,1
100001071,baseline,320.000000,360.000000,0,0,1,1
100001071,attack_only,420.000000,460.000000,0,1,1,1
100001073,baseline,120.000000,160.000000,0,0,0,1
100001073,defense_only,220.000000,260.000000,1,0,0,1
100001073,attack_only,320.000000,360.000000,0,1,0,1
